time units=S;v(1,2) units=V;v(2,3) units=V;v(3,4) units=V;v(4,5) units=V;v(5,6) units=V;v(6,7) units=V;v(7,8) units=V
1.484999999999996e-10;0.000000000000000e+00;5.340862542262129e-07;-1.017645594280612e-06;-3.500113126844039e-06;2.167135698269387e-07;1.024103759854834e-07;-1.124756532273444e-08
1.489999999999996e-10;0.000000000000000e+00;1.585598674290491e-07;-7.011004772743543e-07;-2.411380737594903e-06;9.222636556499572e-08;4.358258128831171e-08;-8.347888054970465e-08
1.494999999999996e-10;0.000000000000000e+00;-1.414635563638195e-07;-3.780789926419858e-07;-1.300373383981844e-06;-1.105831186891240e-08;-5.225726645306660e-09;-1.743112627200866e-07
1.499999999999996e-10;0.000000000000000e+00;-3.469222749435297e-07;-9.949779801948675e-08;-3.422149625544026e-07;-8.307774855846688e-08;-3.925930191030912e-08;-2.605292959891502e-07
1.504999999999996e-10;0.000000000000000e+00;-4.556908701172830e-07;1.050254219525805e-07;3.612267965361965e-07;-1.227454474200339e-07;-5.800470838429985e-08;-3.265431405581926e-07
1.509999999999996e-10;0.000000000000000e+00;-4.785332545837491e-07;2.257146508183234e-07;7.763280425804578e-07;-1.349741911011982e-07;-6.378353542878715e-08;-3.645458527899066e-07
1.514999999999996e-10;0.000000000000000e+00;-4.344416618272036e-07;2.685380699861596e-07;9.236158728521696e-07;-1.277261080662067e-07;-6.035837423850274e-08;-3.735086989705117e-07
1.519999999999996e-10;0.000000000000000e+00;-3.461133213631310e-07;2.498386973661196e-07;8.593008304245568e-07;-1.095601842711381e-07;-5.177386756701840e-08;-3.574337421273955e-07
1.524999999999996e-10;0.000000000000000e+00;-2.361073114909470e-07;1.908707003469582e-07;6.564849762716491e-07;-8.791463325563393e-08;-4.154502486165279e-08;-3.233085308549738e-07
1.529999999999996e-10;0.000000000000000e+00;-1.239989449574268e-07;1.131068418590382e-07;3.890222137764469e-07;-6.816557525414318e-08;-3.221239074521398e-08;-2.791523881713636e-07
1.534999999999996e-10;0.000000000000000e+00;-2.464075011882841e-08;3.482645970539408e-08;1.197829081777452e-07;-5.336345274143232e-08;-2.521748528928215e-08;-2.324358669651479e-07
1.539999999999996e-10;0.000000000000000e+00;5.253002381136750e-08;-3.084340367795628e-08;-1.060834957641786e-07;-4.446864990968906e-08;-2.101414858542398e-08;-1.890254776464024e-07
1.544999999999996e-10;0.000000000000000e+00;1.033157867791907e-07;-7.653338822979206e-08;-2.632306554359802e-07;-4.088189367047059e-08;-1.931918755764949e-08;-1.526822913780268e-07
1.549999999999996e-10;0.000000000000000e+00;1.279586543813945e-07;-1.001664034015942e-07;-3.445145789334471e-07;-4.108089499205781e-08;-1.941322781646437e-08;-1.250453195465844e-07
1.554999999999996e-10;0.000000000000000e+00;1.299775084035096e-07;-1.037930179362072e-07;-3.569880384616612e-07;-4.321709844439080e-08;-2.042271420379916e-08;-1.059691536012657e-07
1.559999999999996e-10;0.000000000000000e+00;1.148831321789555e-07;-9.210542238828034e-08;-3.167894596782931e-07;-4.558018299252751e-08;-2.153941574346156e-08;-9.406172027251843e-08
1.564999999999996e-10;0.000000000000000e+00;8.896658631607705e-08;-7.095279701605672e-08;-2.440366446007440e-07;-4.689045938012410e-08;-2.215860123152596e-08;-8.727659599008044e-08
1.569999999999996e-10;0.000000000000000e+00;5.829687597103966e-08;-4.609050218112119e-08;-1.585247090096870e-07;-4.642191784520518e-08;-2.193718678661928e-08;-8.344525801542320e-08
1.574999999999996e-10;0.000000000000000e+00;2.800254516111638e-08;-2.229385251881057e-08;-7.667797736873647e-08;-4.398717640886400e-08;-2.078662299785105e-08;-8.067664939498748e-08
1.579999999999996e-10;0.000000000000000e+00;1.856545647282748e-09;-2.873555308328864e-09;-9.883370707330313e-09;-3.982957419797779e-08;-1.882190244106120e-08;-7.759424535527546e-08
1.584999999999996e-10;0.000000000000000e+00;-1.785993408650491e-08;1.044332665954960e-08;3.591901241000768e-08;-3.446943155229777e-08;-1.628890820289492e-08;-7.341679915506911e-08
1.589999999999996e-10;0.000000000000000e+00;-3.026841846827001e-08;1.735009244161305e-08;5.967429785810203e-08;-2.854472073520699e-08;-1.348912107905874e-08;-6.791378162963259e-08
1.594999999999996e-10;0.000000000000000e+00;-3.564767090149240e-08;1.861893425508583e-08;6.403838091026427e-08;-2.267497794493132e-08;-1.071530969950303e-08;-6.127904352097987e-08
1.599999999999996e-10;0.000000000000000e+00;-3.510302782122164e-08;1.568428223732237e-08;5.394487280390121e-08;-1.736464433988221e-08;-8.205853270293736e-09;-5.396774295925487e-08
1.604999999999996e-10;0.000000000000000e+00;-3.021448917029594e-08;1.023709931525415e-08;3.520970944705918e-08;-1.295063700087946e-08;-6.119965655932200e-09;-4.653495833169982e-08
1.609999999999996e-10;0.000000000000000e+00;-2.271392135027189e-08;3.890661593504445e-09;1.338162891877785e-08;-9.590284697842076e-09;-4.531994293015671e-09;-3.950311293361330e-08
1.614999999999996e-10;0.000000000000000e+00;-1.422517151518772e-08;-2.049583025544116e-09;-7.049381916915116e-09;-7.280365586921746e-09;-3.440416664494975e-09;-3.327265270676381e-08
1.619999999999996e-10;0.000000000000000e+00;-6.084240367373526e-09;-6.704776938341889e-09;-2.306056048159882e-08;-5.895701267857953e-09;-2.786078343002294e-09;-2.807891814527355e-08
1.624999999999996e-10;0.000000000000000e+00;7.579350785595547e-10;-9.642169627808451e-09;-3.316349490740731e-08;-5.235993869207743e-09;-2.474326371049364e-09;-2.398946275071846e-08
1.629999999999996e-10;0.000000000000000e+00;5.758737305997512e-09;-1.081968803765830e-08;-3.721347819411376e-08;-5.071532193547115e-09;-2.396608201255259e-09;-2.093086362087309e-08
1.634999999999996e-10;0.000000000000000e+00;8.749051091437166e-09;-1.048486405762671e-08;-3.606187706660977e-08;-5.181217163255176e-09;-2.448441037498481e-09;-1.873222171862555e-08
1.639999999999996e-10;0.000000000000000e+00;9.859626609102941e-09;-9.056464117515514e-09;-3.114900621451568e-08;-5.379361915450390e-09;-2.542076514918861e-09;-1.717339712291574e-08
1.644999999999996e-10;0.000000000000000e+00;9.427924436378949e-09;-7.012043900283667e-09;-2.411738137239244e-08;-5.530393933698986e-09;-2.613448352824681e-09;-1.602863869638139e-08
1.649999999999996e-10;0.000000000000000e+00;7.902315163991327e-09;-4.797317890017081e-09;-1.650000296468955e-08;-5.552620379246784e-09;-2.623951703472723e-09;-1.509969098226110e-08
1.654999999999996e-10;0.000000000000000e+00;5.756542053180083e-09;-2.765446968610876e-09;-9.511540451849767e-09;-5.413497661641043e-09;-2.558207736314682e-09;-1.423588157802652e-08
1.659999999999996e-10;0.000000000000000e+00;3.422753266438980e-09;-1.147448235503724e-09;-3.946559249647250e-09;-5.119403747332878e-09;-2.419230429230635e-09;-1.334153815005362e-08
1.664999999999996e-10;0.000000000000000e+00;1.246920884879548e-09;-4.975081971695047e-11;-1.711140866415082e-10;-4.702874992456494e-09;-2.222395194665575e-09;-1.237305018292371e-08
1.669999999999996e-10;0.000000000000000e+00;-5.333682033009623e-10;5.282084086000877e-10;1.816731869902271e-09;-4.209814599104363e-09;-1.989394094030579e-09;-1.132890899877588e-08
1.674999999999996e-10;0.000000000000000e+00;-1.791617596204286e-09;6.646136135729227e-10;2.285886998623337e-09;-3.688491605608906e-09;-1.743037191608901e-09;-1.023624091677661e-08
1.679999999999996e-10;0.000000000000000e+00;-2.500250316828534e-09;4.819392369534231e-10;1.657592641504833e-09;-3.181391729789836e-09;-1.503401579457774e-09;-9.136908692546755e-09
1.684999999999996e-10;0.000000000000000e+00;-2.708908733023443e-09;1.159341056266195e-10;3.987463690482798e-10;-2.720281504349298e-09;-1.285498881652118e-09;-8.075449525989038e-09
1.689999999999996e-10;0.000000000000000e+00;-2.518426253589382e-09;-3.088976995355548e-10;-1.062429691682012e-09;-2.324288146865434e-09;-1.098367874251504e-09;-7.090182191966898e-09
1.694999999999996e-10;0.000000000000000e+00;-2.054898264372373e-09;-6.953029884974721e-10;-2.391440723968383e-09;-2.000420010196153e-09;-9.453204316091321e-10;-6.207939459838135e-09
1.699999999999996e-10;0.000000000000000e+00;-1.447138217060421e-09;-9.806376247678616e-10;-3.372827086562348e-09;-1.745760270737816e-09;-8.249781766765661e-10;-5.442187413612281e-09
1.704999999999996e-10;0.000000000000000e+00;-8.095346761013859e-10;-1.136824357612792e-09;-3.910019241966990e-09;-1.550536849662794e-09;-7.327232063838434e-10;-4.793837434318100e-09
1.709999999999996e-10;0.000000000000000e+00;-2.311214393347641e-10;-1.164964216331047e-09;-4.006804108436760e-09;-1.401364779231537e-09;-6.622303072966282e-10;-4.253841292479054e-09
1.714999999999996e-10;0.000000000000000e+00;2.293276450347886e-10;-1.086919175382510e-09;-3.738374236566668e-09;-1.284127066298393e-09;-6.068283391971088e-10;-3.806648263473221e-09
1.719999999999996e-10;0.000000000000000e+00;5.430888825679129e-10;-9.360137007461975e-10;-3.219346559623930e-09;-1.186161519731707e-09;-5.605336450450734e-10;-3.433737445167693e-09
1.724999999999996e-10;0.000000000000000e+00;7.074949213841220e-10;-7.485455610955198e-10;-2.574564423163577e-09;-1.097616510954728e-09;-5.186907291638268e-10;-3.116655022524463e-09
1.729999999999996e-10;0.000000000000000e+00;7.396317622671528e-10;-5.572021581363220e-10;-1.916453625114652e-09;-1.012001195015905e-09;-4.782322721761785e-10;-2.839227511929949e-09
1.734999999999996e-10;0.000000000000000e+00;6.691202757285302e-10;-3.868784087134374e-10;-1.330638291625355e-09;-9.260704074329437e-10;-4.376247350498038e-10;-2.588843740267111e-09
1.739999999999996e-10;0.000000000000000e+00;5.311374741997488e-10;-2.528806775235064e-10;-8.697634867655335e-10;-8.392469252731437e-10;-3.965953458900065e-10;-2.356872170070649e-09
1.744999999999996e-10;0.000000000000000e+00;3.605076159940118e-10;-1.611339447275907e-10;-5.542077099496123e-10;-7.527988331997535e-10;-3.557433508678908e-10;-2.138393592348970e-09
1.749999999999996e-10;0.000000000000000e+00;1.873449519349848e-10;-1.098032716623312e-10;-3.776598429699095e-10;-6.689675602619924e-10;-3.161279629317732e-10;-1.931482428040021e-09
1.754999999999995e-10;0.000000000000000e+00;3.440892839993954e-11;-9.168352394952563e-11;-3.153383693794653e-10;-5.901962219882082e-10;-2.789037023867931e-10;-1.736272276987849e-09
1.759999999999995e-10;0.000000000000000e+00;-8.392702846640957e-11;-9.677056251077221e-11;-3.328348484096848e-10;-5.185513132599365e-10;-2.450471144800216e-10;-1.554007201654202e-09
1.764999999999995e-10;0.000000000000000e+00;-1.613728721292347e-10;-1.145616129804049e-10;-3.940257832067881e-10;-4.553752601599808e-10;-2.151925770980848e-10;-1.386225229354496e-09
1.769999999999995e-10;0.000000000000000e+00;-1.984641800765361e-10;-1.358000870939091e-10;-4.670738722688641e-10;-4.011608847111072e-10;-1.895729791065968e-10;-1.234158960783475e-09
1.774999999999995e-10;0.000000000000000e+00;-2.007534286839613e-10;-1.535459108276305e-10;-5.281092533664198e-10;-3.556064347091460e-10;-1.680457235711426e-10;-1.098381175406754e-09
1.779999999999995e-10;0.000000000000000e+00;-1.768217600033015e-10;-1.635905924187376e-10;-5.626571617621675e-10;-3.177925438241502e-10;-1.501763543686900e-10;-9.786782060801721e-10
1.784999999999995e-10;0.000000000000000e+00;-1.364109145338070e-10;-1.643333890260452e-10;-5.652119491419909e-10;-2.864191780195600e-10;-1.353505259788522e-10;-8.741040704407366e-10
1.789999999999995e-10;0.000000000000000e+00;-8.888325079080718e-11;-1.562867740434835e-10;-5.375362440217558e-10;-2.600478535332068e-10;-1.228884674201854e-10;-7.831540585268598e-10
1.794999999999995e-10;0.000000000000000e+00;-4.212286124886031e-11;-1.413908562633332e-10;-4.863028852734674e-10;-2.373084421448004e-10;-1.121427089557133e-10;-7.039955064496245e-10
1.799999999999995e-10;0.000000000000000e+00;-5.688527162854809e-13;-1.223664907465931e-10;-4.208700444776927e-10;-2.168833197741788e-10;-1.024905928084448e-10;-6.338002181527438e-10
1.804999999999995e-10;2.503999999999866e-04;1.444681750720756e-05;6.995436520316909e-06;2.406026157866499e-05;1.395272041065971e-06;6.593511169673792e-07;1.380818358066705e-07
1.809999999999995e-10;2.503999999999727e-04;4.461407725643724e-05;1.194682646035051e-05;4.109018341259060e-05;2.665652436955727e-06;1.259683316244428e-06;3.093746351476098e-07
1.814999999999995e-10;0.000000000000000e+00;7.232647136740989e-05;1.148446795762767e-05;3.949993718759554e-05;3.284794949107142e-06;1.552265905828389e-06;4.916605371653139e-07
1.819999999999995e-10;8.131516293641283e-20;8.445031334150225e-05;1.261598465584785e-05;4.339170114839158e-05;4.368759149871765e-06;2.064505086067523e-06;7.559733925876355e-07
1.824999999999995e-10;1.355252715606881e-19;8.378099423127655e-05;1.139770502843034e-05;3.920152281906557e-05;5.131649162729872e-06;2.425017134826684e-06;1.025104872109935e-06
1.829999999999995e-10;1.355252715606881e-19;7.339701594806572e-05;8.542330135576456e-06;2.938068224282768e-05;5.554119095897038e-06;2.624659938609862e-06;1.271661280633194e-06
1.834999999999995e-10;1.355252715606881e-19;5.743534778060580e-05;4.962583082115130e-06;1.706841977834812e-05;5.626727727177509e-06;2.658971944245541e-06;1.456213012747440e-06
1.839999999999995e-10;1.355252715606881e-19;3.946634452893007e-05;1.432284539628983e-06;4.926231633790646e-06;5.358683512930281e-06;2.532304708854449e-06;1.542843591170444e-06
1.844999999999995e-10;1.355252715606881e-19;2.212624470088049e-05;-1.503696636054120e-06;-5.171848003102129e-06;4.791909223293460e-06;2.264469297593001e-06;1.508886776768602e-06
1.849999999999995e-10;1.346782386134338e-19;7.092500952332991e-06;-3.547576504361581e-06;-1.220161435492486e-05;4.000416693260896e-06;1.890440815412879e-06;1.349440788573125e-06
1.854999999999995e-10;1.355252715606881e-19;-4.750121503314617e-06;-4.619841372190036e-06;-1.588958623868621e-05;3.079048830666109e-06;1.455038319369664e-06;1.077628899503064e-06
1.859999999999995e-10;1.355252715606881e-19;-1.309806786348410e-05;-4.807578305875951e-06;-1.653529286747943e-05;2.127339710064301e-06;1.005297728841481e-06;7.215766075178861e-07
1.864999999999995e-10;1.355252715606881e-19;-1.805006612233005e-05;-4.305689195008182e-06;-1.480908418044615e-05;1.234120733433037e-06;5.831972978113742e-07;3.191926024938396e-07
1.869999999999995e-10;1.355252715606881e-19;-1.997728521646258e-05;-3.360030375511642e-06;-1.155656398457656e-05;4.666509929432345e-07;2.205210484945342e-07;-8.807032390663154e-08
1.874999999999995e-10;1.355252715606881e-19;-1.942858059384631e-05;-2.218360278087596e-06;-7.629878194377088e-06;-1.343907894599701e-07;-6.350784257995687e-08;-4.613272227680272e-07
1.879999999999995e-10;1.355252715606881e-19;-1.705231195205485e-05;-1.093344326933491e-06;-3.760473049132680e-06;-5.546356310584088e-07;-2.620991549208249e-07;-7.692798156975572e-07
1.884999999999995e-10;1.389134033497053e-19;-1.352439711179894e-05;-1.399735107596607e-07;-4.814280385775562e-07;-8.020153498378778e-07;-3.790011561734402e-07;-9.914907647972051e-07
1.889999999999995e-10;1.355252715606881e-19;-9.482200299420284e-06;5.526305225154648e-07;1.900729838584915e-06;-9.007090989315737e-07;-4.256399705317096e-07;-1.119646898775346e-06
1.894999999999995e-10;1.359487880343152e-19;-5.469787391258890e-06;9.572710100778608e-07;3.292459425121891e-06;-8.844686343240878e-07;-4.179653607324106e-07;-1.156918575667478e-06
1.899999999999995e-10;1.355252715606881e-19;-1.900825004008193e-06;1.096283843868911e-06;3.770583289740559e-06;-7.903581544924272e-07;-3.734924205680134e-07;-1.115814243655461e-06
1.904999999999995e-10;1.355252715606881e-19;9.574884947198007e-07;1.024854992344232e-06;3.524909292562176e-06;-6.535864558605011e-07;-3.088594532267372e-07;-1.015099763830010e-06
1.909999999999995e-10;0.000000000000000e+00;3.085362957436489e-06;8.197757930820740e-07;2.819555285812885e-06;-5.019065620890115e-07;-2.371814546451544e-07;-8.777341173665322e-07
1.914999999999995e-10;-2.503999999999867e-04;-1.034477451686754e-05;-6.467255121111310e-06;-2.224362260424969e-05;-1.758219731421764e-06;-8.308660316171328e-07;-8.583334736734343e-07
1.919999999999995e-10;-2.503999999999735e-04;-4.038260006242016e-05;-1.171794582879573e-05;-4.030296622472030e-05;-2.914106961879054e-06;-1.377093228936660e-06;-8.749230860749568e-07
1.924999999999995e-10;0.000000000000000e+00;-6.937437168791302e-05;-1.152090416329001e-05;-3.962525669219463e-05;-3.469448649681713e-06;-1.639526038721814e-06;-9.245971216210484e-07
1.929999999999995e-10;0.000000000000000e+00;-8.336948923501293e-05;-1.284547906621953e-05;-4.418102938092796e-05;-4.535897189277460e-06;-2.143488001030659e-06;-1.084836032650293e-06
1.934999999999995e-10;0.000000000000000e+00;-8.433216015826942e-05;-1.172159797388882e-05;-4.031552749462502e-05;-5.322758696643601e-06;-2.515328042621179e-06;-1.281474359256418e-06
1.939999999999995e-10;0.000000000000000e+00;-7.455278015803285e-05;-8.849050737386978e-06;-3.043562397372363e-05;-5.801171770263954e-06;-2.741407391435524e-06;-1.488304278545231e-06
1.944999999999995e-10;0.000000000000000e+00;-5.782470398695209e-05;-5.161798275208011e-06;-1.775360499049904e-05;-5.942326144976267e-06;-2.808111440461281e-06;-1.661128145593406e-06
1.949999999999995e-10;0.000000000000000e+00;-3.799411859499244e-05;-1.479104090915609e-06;-5.087263850676632e-06;-5.730956723181768e-06;-2.708226500284023e-06;-1.755336512817973e-06
1.954999999999995e-10;0.000000000000000e+00;-1.838414236632315e-05;1.602117987214004e-06;5.510360610136353e-06;-5.184479267218527e-06;-2.449982580545348e-06;-1.736993753344267e-06
1.959999999999995e-10;0.000000000000000e+00;-1.442521683606494e-06;3.742684000712625e-06;1.287267146259073e-05;-4.359529438930241e-06;-2.060143484860412e-06;-1.589314423296928e-06
1.964999999999995e-10;0.000000000000000e+00;1.136087213231412e-05;4.842509251957202e-06;1.665543514844490e-05;-3.346975970636846e-06;-1.581650230026611e-06;-1.315214193142980e-06
1.969999999999995e-10;0.000000000000000e+00;1.945963649313040e-05;4.990481670448088e-06;1.716437481003516e-05;-2.257992023337863e-06;-1.067038913467570e-06;-9.364011059938989e-07
1.974999999999995e-10;0.000000000000000e+00;2.302298275338124e-05;4.400431392329643e-06;1.513494262308559e-05;-1.205545913074951e-06;-5.696939528249515e-07;-4.895365419167620e-07
1.979999999999995e-10;0.000000000000000e+00;2.274811313644786e-05;3.345592407728713e-06;1.150690571371406e-05;-2.863414213077198e-07;-1.353137814107899e-07;-2.022494025784157e-08
1.984999999999995e-10;0.000000000000000e+00;1.964297561883428e-05;2.100822651697463e-06;7.225616640709798e-06;4.325560580311873e-07;2.044091127890956e-07;4.241354134033430e-07
1.989999999999995e-10;0.000000000000000e+00;1.482234897219179e-05;8.992299449626381e-07;3.092831681388382e-06;9.199787699138819e-07;4.347460650507398e-07;8.014239391994282e-07
1.994999999999995e-10;0.000000000000000e+00;9.338354780149026e-06;-9.346097457204204e-08;-3.214517763201518e-07;1.179492562309832e-06;5.573821559696053e-07;1.080593496752549e-06
1.999999999999995e-10;-2.117582368135751e-22;3.934887426052573e-06;-8.279000289558498e-07;-2.847497965251959e-06;1.259182141519809e-06;5.950403412676933e-07;1.259780825371695e-06
2.004999999999995e-10;0.000000000000000e+00;-4.380639183267231e-07;-1.166532745284825e-05;-4.012198939997042e-05;3.173134927121374e-05;1.499499736901856e-05;4.442840577453755e-06
2.009999999999995e-10;0.000000000000000e+00;-3.787550912004254e-06;-1.467839639323898e-05;-5.048520642721540e-05;3.961859168448060e-05;1.872220033870251e-05;6.567206280012030e-06
2.014999999999995e-10;0.000000000000000e+00;-5.588718366153666e-06;-8.131191739432669e-06;-2.796660360348153e-05;2.009381601116365e-05;9.495553297958499e-06;6.551476110501646e-06
2.019999999999995e-10;0.000000000000000e+00;-6.261745382674473e-06;-9.249806760331186e-06;-3.181399324535759e-05;2.348821553391025e-05;1.109961404803688e-05;7.720951031208367e-06
2.024999999999995e-10;0.000000000000000e+00;-6.011485461178712e-06;-9.369232053457378e-06;-3.222474728241796e-05;2.418992634553593e-05;1.143121519377482e-05;8.072812169161561e-06
2.029999999999995e-10;0.000000000000000e+00;-5.057440900310356e-06;-8.876099044957140e-06;-3.052865453064608e-05;2.316445329004302e-05;1.094661664620937e-05;7.814877287498792e-06
2.034999999999995e-10;0.000000000000000e+00;-3.700841520313780e-06;-8.158424293423477e-06;-2.806026786168726e-05;2.139500791446544e-05;1.011044581323826e-05;7.136064046673807e-06
2.039999999999995e-10;0.000000000000000e+00;-2.217558814345753e-06;-7.485951836397824e-06;-2.574735098030333e-05;1.957071196394727e-05;9.248354739060453e-06;6.190264903859384e-06
2.044999999999994e-10;0.000000000000000e+00;-8.293120823435915e-07;-7.014382844684687e-06;-2.412542599248345e-05;1.809980204087217e-05;8.553260110778380e-06;5.124195211662712e-06
2.049999999999994e-10;0.000000000000000e+00;3.108542027263921e-07;-6.808859004941339e-06;-2.341854267926834e-05;1.717278576040096e-05;8.115188392872435e-06;4.078474357184711e-06
2.054999999999994e-10;0.000000000000000e+00;1.120602775167287e-06;-6.874158566115095e-06;-2.364313545746673e-05;1.684040771453652e-05;7.958119499247388e-06;3.175877309196719e-06
2.059999999999994e-10;0.000000000000000e+00;1.580783277092352e-06;-7.183503411439910e-06;-2.470710307048304e-05;1.708417014362370e-05;8.073312110553882e-06;2.508824203278882e-06
2.064999999999994e-10;0.000000000000000e+00;1.721764158649682e-06;-7.701958408034599e-06;-2.649028883717729e-05;1.786961640123087e-05;8.444483360337916e-06;2.133257506141242e-06
2.069999999999994e-10;0.000000000000000e+00;1.606930081867915e-06;-8.403221564301854e-06;-2.890222909655301e-05;1.918114395888555e-05;9.064260102522189e-06;2.070986229562601e-06
2.074999999999994e-10;0.000000000000000e+00;1.316171603001840e-06;-9.280259307228927e-06;-3.191873241952706e-05;2.104169787801004e-05;9.943485277718433e-06;2.319021802375605e-06
2.079999999999994e-10;0.000000000000000e+00;9.314753824620397e-07;-1.035106525117654e-05;-3.560168644770715e-05;2.352233042886423e-05;1.111573541607922e-05;2.862811835781191e-06
2.084999999999994e-10;0.000000000000000e+00;5.259196477254678e-07;-1.166105651193506e-05;-4.010729982981277e-05;2.674628793002854e-05;1.263925191815377e-05;3.690227083367586e-06
2.089999999999994e-10;0.000000000000000e+00;1.566129587111978e-07;-1.328335452548580e-05;-4.568706807604315e-05;3.089054334050753e-05;1.459766529810554e-05;4.803996715588375e-06
2.094999999999994e-10;0.000000000000000e+00;-1.385268659260950e-07;-1.531732035615461e-05;-5.268273586401249e-05;3.618441789280907e-05;1.709934382129692e-05;6.231334030918487e-06
2.099999999999994e-10;0.000000000000000e+00;-3.407215344033515e-07;-1.788383936561049e-05;-6.151007902334083e-05;4.289907925097179e-05;2.027243074359939e-05;8.030155073592848e-06
2.104999999999994e-10;0.000000000000000e+00;-4.478499521232985e-07;-2.111219328226551e-05;-7.261375203611583e-05;5.131098301838519e-05;2.424756819466366e-05;1.029101968926770e-05
2.109999999999994e-10;0.000000000000000e+00;-4.780605859837205e-07;-2.500423226676950e-05;-8.600011838645011e-05;6.137087214941464e-05;2.900147921694743e-05;1.303884153082337e-05
2.114999999999994e-10;0.000000000000000e+00;-4.263094503547440e-07;-1.931335840911131e-05;-6.642679894759476e-05;4.294265397414797e-05;2.029302245729526e-05;1.347550025163451e-05
2.119999999999994e-10;0.000000000000000e+00;-3.395898844564477e-07;-2.152076845331926e-05;-7.401901466147842e-05;4.741821091210089e-05;2.240799601029333e-05;1.545799230206688e-05
2.124999999999994e-10;0.000000000000000e+00;-2.290946904721388e-07;-3.256184099530259e-05;-1.119939276919425e-04;7.702049264942130e-05;3.639687914835405e-05;2.007339761843623e-05
2.129999999999994e-10;0.000000000000000e+00;-1.202932782228661e-07;-3.446165665993558e-05;-1.185281963840485e-04;7.888971504932158e-05;3.728020070928271e-05;2.363067128454095e-05
2.134999999999994e-10;0.000000000000000e+00;-2.419050276679201e-08;-3.527480104133710e-05;-1.213249434434947e-04;7.653212571776552e-05;3.616609599467599e-05;2.790290881732768e-05
2.139999999999994e-10;0.000000000000000e+00;5.049676893140496e-08;-3.398043370148052e-05;-1.168730673260582e-04;6.670387820611266e-05;3.152164976203470e-05;3.245032070380222e-05
2.144999999999994e-10;0.000000000000000e+00;9.969156568514364e-08;-3.006204938874161e-05;-1.033960882617172e-04;4.761849890945591e-05;2.250264430172448e-05;3.696422066611415e-05
2.149999999999994e-10;0.000000000000000e+00;1.236118591076696e-07;-2.384315947865486e-05;-8.200669854585671e-05;1.988284175930810e-05;9.395855099672860e-06;4.142579309587725e-05
2.154999999999994e-10;0.000000000000000e+00;1.256475923912546e-07;-1.644608454133960e-05;-5.656503276961722e-05;-1.362094675426817e-05;-6.436727886925773e-06;4.614520292855844e-05
2.159999999999994e-10;0.000000000000000e+00;1.111189890614013e-07;-9.373329159748909e-06;-3.223883896187404e-05;-4.892917747847520e-05;-2.312201984501074e-05;5.169692338591290e-05
2.164999999999994e-10;0.000000000000000e+00;8.610497491957068e-08;-3.968480230676263e-06;-1.364928009031742e-05;-8.246592747169855e-05;-3.897017914058910e-05;5.870549672930850e-05
2.169999999999994e-10;0.000000000000000e+00;5.647344483135101e-08;-1.042631061915615e-06;-3.586048705735282e-06;-1.118708239675256e-04;-5.286578571636074e-05;6.742687086121779e-05
2.174999999999994e-10;0.000000000000000e+00;2.718574219480623e-08;-7.583551428634090e-07;-2.608303721122887e-06;-1.358155715144207e-04;-6.418113897785097e-05;7.705126324335514e-05
2.179999999999994e-10;0.000000000000000e+00;1.894249828801126e-09;-2.699504175169820e-06;-9.284735326903521e-06;-1.530148004498348e-04;-7.230882338330597e-05;8.479337866345508e-05
2.184999999999994e-10;0.000000000000000e+00;-1.719025815486266e-08;-6.029513759320432e-06;-2.073804512700347e-05;-1.611311576511798e-04;-7.614429706077083e-05;8.537825289186987e-05
2.189999999999994e-10;0.000000000000000e+00;-2.921334848443360e-08;-9.695626404777315e-06;-3.334735534951312e-05;-1.567843489037576e-04;-7.409016487830005e-05;7.228299343260588e-05
2.194999999999994e-10;0.000000000000000e+00;-3.444019810591084e-08;-1.267697408785066e-05;-4.360146957145809e-05;-1.376034642884128e-04;-6.502602733141449e-05;4.159719333086210e-05
2.199999999999994e-10;0.000000000000000e+00;-3.393625136735322e-08;-1.423838439599999e-05;-4.897181927538200e-05;-1.052494646255845e-04;-4.973678968587061e-05;-3.614676191304592e-06
2.204999999999994e-10;0.000000000000000e+00;-2.922710948479047e-08;-1.408820744666489e-05;-4.845529730086405e-05;-6.638724316922313e-05;-3.137202040009025e-05;-5.291775391803803e-05
2.209999999999994e-10;0.000000000000000e+00;-2.198637965126055e-08;-1.237135775593190e-05;-4.255032589124349e-05;-3.008247849815755e-05;-1.421580538784871e-05;-9.348520476828228e-05
2.214999999999994e-10;0.000000000000000e+00;-1.378421621581140e-08;-9.540162718372929e-06;-3.281265005270852e-05;-3.726088229532727e-06;-1.760803888955847e-06;-1.163614768633075e-04
2.219999999999994e-10;0.000000000000000e+00;-5.913189899611358e-09;-6.191384675666773e-06;-2.129478759446203e-05;9.474912761550774e-06;4.477474018415788e-06;-1.194220769871339e-04
2.224999999999994e-10;0.000000000000000e+00;7.059955846082583e-10;-2.919682318127529e-06;-1.004202097992476e-05;1.055922074542271e-05;4.989875657135702e-06;-1.064333534497538e-04
2.229999999999994e-10;0.000000000000000e+00;5.547259023763301e-09;-2.050500333005809e-07;-7.052536926878094e-07;3.365630467827019e-06;1.590465617418235e-06;-8.425368678719753e-05
2.234999999999994e-10;0.000000000000000e+00;8.445701607354250e-09;1.654510684587014e-06;5.690561230918289e-06;-7.292663839671592e-06;-3.446228338869221e-06;-6.002266322350055e-05
