time units=S;v(100) units=V;v(101) units=V;v(102) units=V;v(103) units=V;v(104) units=V
1.044999999999998e-10;-1.265671795508017e-05;3.337377509087849e+01;3.250129662665852e+01;2.399045341546501e+02;3.165751034185299e+01
1.049999999999998e-10;-1.251842379942194e-06;3.335982889587500e+01;3.263734361155595e+01;2.410497714750623e+02;3.178847039970014e+01
1.054999999999998e-10;7.296980231233732e-06;3.333313357267659e+01;3.276491064684664e+01;2.421196304279621e+02;3.183107902318465e+01
1.059999999999998e-10;1.266121543004937e-05;3.330042865348972e+01;3.287731545253033e+01;2.432460462418598e+02;3.183146360047867e+01
1.064999999999998e-10;1.508145339877370e-05;3.326572045034841e+01;3.297204650346993e+01;2.444852801407652e+02;3.182501451623424e+01
1.069999999999998e-10;1.490165600295990e-05;3.323151196642586e+01;3.304803197532569e+01;2.457669805198594e+02;3.183491027301336e+01
1.074999999999998e-10;1.283563943959830e-05;3.319946355810178e+01;3.310743880392243e+01;2.469550546992258e+02;3.187089361459442e+01
1.079999999999998e-10;9.662480165725411e-06;3.317047396526817e+01;3.315401850397011e+01;2.480403641035281e+02;3.193011500239442e+01
1.084999999999998e-10;6.061601317151270e-06;3.314502667840493e+01;3.319166658353701e+01;2.491309952903142e+02;3.200377930891732e+01
1.089999999999998e-10;2.622874334901644e-06;3.312359534831446e+01;3.322391182227641e+01;2.503364514884497e+02;3.208111584094125e+01
1.094999999999998e-10;-2.689444515641268e-07;3.310604601076578e+01;3.325407173293043e+01;2.516200781054478e+02;3.215313413666541e+01
1.099999999999998e-10;-2.373771302469856e-06;3.309251943546005e+01;3.328424182790011e+01;2.528497521656572e+02;3.221437791292259e+01
1.104999999999998e-10;-3.616553785024292e-06;3.308301363465494e+01;3.331584553152370e+01;2.539601138670822e+02;3.226306382312356e+01
1.109999999999998e-10;-4.076481601312168e-06;3.307739276834454e+01;3.334957620672954e+01;2.550372762246471e+02;3.230070134778052e+01
1.114999999999998e-10;-3.908262424334178e-06;3.307547751412618e+01;3.338567070738578e+01;2.561935670799801e+02;3.233017286528094e+01
1.119999999999998e-10;-3.261330227677601e-06;3.307748097223088e+01;3.342446798822722e+01;2.574661121367502e+02;3.235429141596241e+01
1.124999999999998e-10;-2.364107216692990e-06;3.308314375735604e+01;3.346597687717917e+01;2.587319644261227e+02;3.237635488947806e+01
1.129999999999998e-10;-1.394280590597562e-06;3.309250385947625e+01;3.351052475346138e+01;2.598785763311643e+02;3.239848344198870e+01
1.134999999999998e-10;-5.017555295994780e-07;3.310560857438151e+01;3.355864606568896e+01;2.609494692418605e+02;3.242196470445999e+01
1.139999999999997e-10;2.231276757115920e-07;3.312236117238368e+01;3.361088776550758e+01;2.620732018951321e+02;3.244717508961514e+01
1.144999999999997e-10;7.367117412822329e-07;3.314285283129731e+01;3.366806589793402e+01;2.633102071655475e+02;3.247406414630327e+01
1.149999999999997e-10;1.019226947083421e-06;3.316747595899003e+01;3.373157483898433e+01;2.645934651570250e+02;3.250245263284638e+01
1.154999999999997e-10;1.095713543218362e-06;3.319656279534687e+01;3.380287184547938e+01;2.657840644015638e+02;3.253207323835755e+01
1.159999999999997e-10;1.012945450515717e-06;3.323054286753783e+01;3.388359471720833e+01;2.668696704399756e+02;3.256283824185935e+01
1.164999999999998e-10;8.194769632076320e-07;3.327032948839574e+01;3.397636460544346e+01;2.679607176903606e+02;3.259498991289722e+01
1.169999999999998e-10;5.714994782892590e-07;3.331690788273314e+01;3.408400435633158e+01;2.691624883788759e+02;3.262902630887579e+01
1.174999999999997e-10;3.142571445202415e-07;3.337149247552234e+01;3.420974701558342e+01;2.704452292137253e+02;3.266567037275897e+01
1.179999999999997e-10;8.324438465960502e-08;3.343620072918141e+01;3.435873627126874e+01;2.716768286138791e+02;3.270607222823377e+01
1.184999999999997e-10;-9.792093296945376e-08;3.351374286270240e+01;3.453705927110845e+01;2.727895979966406e+02;3.275167812979917e+01
1.189999999999997e-10;-2.201722238868269e-07;3.360738133824979e+01;3.475106427286108e+01;2.738653640619286e+02;3.280411045352263e+01
1.194999999999997e-10;-2.830238244003652e-07;3.372182632376456e+01;3.500840226620270e+01;2.750209658160776e+02;3.286547964237230e+01
1.199999999999997e-10;-2.926001477509128e-07;3.386438936581062e+01;3.531772537473282e+01;2.762916543291266e+02;3.293877905706022e+01
1.204999999999997e-10;8.311863278778241e-03;3.405376032969544e+01;3.568568888765836e+01;2.775556200568662e+02;3.302830183561770e+01
1.209999999999997e-10;4.945588542038859e-02;3.432031594712925e+01;3.610232004206763e+01;2.787068402490866e+02;3.313633507533159e+01
1.214999999999997e-10;1.431104565555325e-01;3.471622893005853e+01;3.655465332461463e+01;2.797743976413830e+02;3.327116729924815e+01
1.219999999999997e-10;2.652521381436577e-01;3.524288178332689e+01;3.700580599595314e+01;2.808883968139644e+02;3.343393157702535e+01
1.224999999999997e-10;3.963618929707060e-01;3.593339165969239e+01;3.741414342114077e+01;2.821275327421912e+02;3.363427355849223e+01
1.229999999999997e-10;5.174478954576243e-01;3.676099966010846e+01;3.774929130243749e+01;2.834113171196171e+02;3.387541978435387e+01
1.234999999999997e-10;6.170688451943851e-01;3.765058375440273e+01;3.799774058455759e+01;2.846049238767294e+02;3.416466608641569e+01
1.239999999999997e-10;6.893881385326224e-01;3.847596900196346e+01;3.816752760563100e+01;2.856899711708357e+02;3.451084514890058e+01
1.244999999999997e-10;7.346841866514267e-01;3.915363370033272e+01;3.828240041141012e+01;2.867818689600639e+02;3.492101400696311e+01
1.249999999999997e-10;7.561002744642216e-01;3.967821280662794e+01;3.836623046060192e+01;2.879755303170901e+02;3.539839072029671e+01
1.254999999999997e-10;7.567535544072888e-01;4.008042656357240e+01;3.843954967975712e+01;2.892604112742955e+02;3.594115067688537e+01
1.259999999999997e-10;7.421294137011065e-01;4.041663351315073e+01;3.852058192610068e+01;2.904959568388578e+02;3.651951265007826e+01
1.264999999999997e-10;7.178885567998845e-01;4.073665741951894e+01;3.862035329457576e+01;2.916108696077732e+02;3.707635099673512e+01
1.269999999999997e-10;6.887412966534123e-01;4.108050458166234e+01;3.874455577357429e+01;2.926831774804060e+02;3.754326575805855e+01
1.274999999999997e-10;6.589993483591765e-01;4.148064463698544e+01;3.889242898753766e+01;2.938403261112967e+02;3.787671496007536e+01
1.279999999999997e-10;6.316569584747350e-01;4.195647476804028e+01;3.905983761560655e+01;2.951043280103700e+02;3.807683559218645e+01
1.284999999999997e-10;6.089794514056184e-01;4.251619708329891e+01;3.924327951325722e+01;2.963707886320892e+02;3.816718919964967e+01
1.289999999999997e-10;5.921708828136030e-01;4.313404856404114e+01;3.944035877433494e+01;2.975243737647243e+02;3.819434173225340e+01
1.294999999999997e-10;5.814010725972283e-01;4.374992297655759e+01;3.965204945677868e+01;2.985989070203963e+02;3.820281273402810e+01
1.299999999999997e-10;5.762515270789291e-01;4.429357494684808e+01;3.988274201196631e+01;2.997133911510193e+02;3.822399709709806e+01
1.304999999999997e-10;5.759949969109918e-01;4.470551289578514e+01;4.014140821003381e+01;3.009502353669307e+02;3.827724620717478e+01
1.309999999999997e-10;5.791522570588481e-01;4.498134244797740e+01;4.043570082510256e+01;3.022365626157061e+02;3.836406879748809e+01
1.314999999999997e-10;5.763124865715579e-01;4.511606446157850e+01;4.078403530531216e+01;3.034273924231196e+02;3.848271833412410e+01
1.319999999999997e-10;5.415684844791722e-01;4.513540653463500e+01;4.119306438345166e+01;3.045136791839749e+02;3.862089155918071e+01
1.324999999999997e-10;4.535168954950050e-01;4.504310847915805e+01;4.168537565046161e+01;3.056000089470940e+02;3.877420876377443e+01
1.329999999999997e-10;3.340568166183255e-01;4.489523090789903e+01;4.225125357262021e+01;3.067906399644244e+02;3.893803807373833e+01
1.334999999999997e-10;2.027283872522272e-01;4.473119410126630e+01;4.287352846853691e+01;3.080768531500115e+02;3.911556774306434e+01
1.339999999999997e-10;7.951185275859024e-02;4.459031899144705e+01;4.349061365651316e+01;3.093169275062784e+02;3.931142548661180e+01
1.344999999999997e-10;-2.155933360776542e-02;4.449990783538453e+01;4.402337727370670e+01;3.104321999328303e+02;3.953237911611993e+01
1.349999999999997e-10;-9.288781843715896e-02;4.447148072531554e+01;4.441149437635052e+01;3.115059348305791e+02;3.978367292188683e+01
1.354999999999997e-10;-1.344780942900874e-01;4.449862573157324e+01;4.464784580749573e+01;3.126580662030888e+02;4.006741434980751e+01
1.359999999999997e-10;-1.482608333184837e-01;4.456980190781410e+01;4.474779998243788e+01;3.139205957027204e+02;4.038783718120728e+01
1.364999999999997e-10;-1.390252199988947e-01;4.466726425045889e+01;4.474658752246756e+01;3.151899564922185e+02;4.075174324283908e+01
1.369999999999997e-10;-1.143265429832736e-01;4.477149979589932e+01;4.469081066906362e+01;3.163468415679324e+02;4.116585244403591e+01
1.374999999999997e-10;-8.143221548781360e-02;4.486829455380811e+01;4.462044147241514e+01;3.174198479231096e+02;4.163416361350805e+01
1.379999999999997e-10;-4.656373965521664e-02;4.494765216268096e+01;4.456840036815148e+01;3.185357771532630e+02;4.215567297897993e+01
1.384999999999997e-10;-1.480410967984658e-02;4.500743653896319e+01;4.455433071316520e+01;3.197672954415063e+02;4.270213770574008e+01
1.389999999999997e-10;1.067981474645832e-02;4.504836033420385e+01;4.458748732907249e+01;3.210507322229417e+02;4.322821239208710e+01
1.394999999999997e-10;2.811417786979069e-02;4.507407086481971e+01;4.466677783652314e+01;3.222501675967647e+02;4.367489318796547e+01
1.399999999999997e-10;3.735311553661739e-02;4.508991392380163e+01;4.478107296025967e+01;3.233411712686836e+02;4.399984117297682e+01
1.404999999999997e-10;3.954206209813947e-02;4.510109209173699e+01;4.491444030004715e+01;3.244274481506521e+02;4.419955740182881e+01
1.409999999999997e-10;3.597117276569078e-02;4.511164742837497e+01;4.505166846708261e+01;3.256185424245386e+02;4.429120672640262e+01
1.414999999999997e-10;2.867357617154054e-02;4.512463507295196e+01;4.517898136731851e+01;3.269020750989695e+02;4.431643373741085e+01
1.419999999999997e-10;1.957600691583017e-02;4.514151306328617e+01;4.528819322341884e+01;3.281429636297284e+02;4.431592636193413e+01
1.424999999999997e-10;1.032492264216376e-02;4.516263779123966e+01;4.537551112377211e+01;3.292610243943189e+02;4.432033704884080e+01
1.429999999999997e-10;2.189574005785271e-03;4.518733419160951e+01;4.544191853567163e+01;3.303354420223146e+02;4.434615545374544e+01
1.434999999999997e-10;-4.164681703884346e-03;4.521440538462307e+01;4.549155293262846e+01;3.314838979122896e+02;4.439515426144170e+01
1.439999999999997e-10;-8.355309212970858e-03;4.524273983979856e+01;4.552825211633228e+01;3.327458628519108e+02;4.446265060853423e+01
1.444999999999997e-10;-1.034207809262330e-02;4.527114667173863e+01;4.555665592124183e+01;3.340175355741735e+02;4.453866701584437e+01
1.449999999999997e-10;-1.048128692570846e-02;4.529867980516845e+01;4.558116945744437e+01;3.351765900113847e+02;4.461274968232753e+01
1.454999999999997e-10;-9.243956594532646e-03;4.532474998390138e+01;4.560482142514459e+01;3.362489154726226e+02;4.467795507819039e+01
1.459999999999997e-10;-7.118656577104997e-03;4.534895460610604e+01;4.562961321223443e+01;3.373642441768326e+02;4.473035543961194e+01
1.464999999999996e-10;-4.647762926201486e-03;4.537138924045457e+01;4.565634342493590e+01;3.385925177596649e+02;4.477103996872061e+01
1.469999999999996e-10;-2.213317245730702e-03;4.539211757494486e+01;4.568530607101099e+01;3.398764784031149e+02;4.480171893627505e+01
1.474999999999996e-10;-1.283533207259342e-04;4.541140245098828e+01;4.571632691454747e+01;3.410783326047428e+02;4.482565426767871e+01
1.479999999999996e-10;1.429747906954763e-03;4.542960573052235e+01;4.574902523287453e+01;3.421708368392276e+02;4.484616637604933e+01
1.484999999999996e-10;2.417308542298538e-03;4.544710709246172e+01;4.578303611461102e+01;3.432539182206598e+02;4.486571275510246e+01
1.489999999999996e-10;2.813554375809097e-03;4.546423589373139e+01;4.581825713302823e+01;3.444456719569129e+02;4.488587765245089e+01
1.494999999999996e-10;2.753955035009600e-03;4.548136416993002e+01;4.585457051885336e+01;3.457270255318888e+02;4.490726062750850e+01
1.499999999999996e-10;2.354193104947810e-03;4.549879607037114e+01;4.589213223836394e+01;3.469691187210419e+02;4.492983409768760e+01
1.504999999999996e-10;1.753486521466141e-03;4.551683034880310e+01;4.593123629945286e+01;3.480899439506657e+02;4.495317222294248e+01
1.509999999999996e-10;1.085309511135367e-03;4.553573109643082e+01;4.597225106870012e+01;3.491645546560221e+02;4.497672419390828e+01
1.514999999999996e-10;4.485158211136778e-04;4.555569844405255e+01;4.601552207130149e+01;3.503092561063473e+02;4.500008211483128e+01
1.519999999999996e-10;-8.322753822327127e-05;4.557702494759109e+01;4.606165605221706e+01;3.515711874968658e+02;4.502300183204018e+01
1.524999999999996e-10;-4.640305302374034e-04;4.560001618799681e+01;4.611134269842411e+01;3.528454134957264e+02;4.504546206179137e+01
1.529999999999996e-10;-6.862497684298882e-04;4.562494085831476e+01;4.616523979923846e+01;3.540064766207835e+02;4.506767559770349e+01
1.534999999999996e-10;-7.602595176406362e-04;4.565220261312128e+01;4.622434571944676e+01;3.550786800653117e+02;4.509000054499261e+01
1.539999999999996e-10;-7.175268253182152e-04;4.568221766247161e+01;4.628974029111912e+01;3.561922394668563e+02;4.511289463859761e+01
1.544999999999996e-10;-5.958128914943279e-04;4.571537624959068e+01;4.636247717460165e+01;3.574175567254103e+02;4.513679437482539e+01
1.549999999999996e-10;-4.279039086320459e-04;4.575246664775587e+01;4.644459225152953e+01;3.587024714701119e+02;4.516225994205877e+01
1.554999999999996e-10;-2.483660924150247e-04;4.579436284581740e+01;4.653839343203835e+01;3.599068259423867e+02;4.518987855517959e+01
1.559999999999996e-10;-8.353289809273341e-05;4.584209383108195e+01;4.664659151611698e+01;3.610004423133182e+02;4.522025801978380e+01
1.564999999999996e-10;4.997974671184646e-05;4.589696577161092e+01;4.677255263862660e+01;3.620826007055178e+02;4.525409113627350e+01
1.569999999999996e-10;1.409367847776355e-04;4.596142796220022e+01;4.692234803402958e+01;3.632723895139443e+02;4.529258803371290e+01
1.574999999999996e-10;1.910473807401216e-04;4.603731746896310e+01;4.710012990043457e+01;3.645520283667977e+02;4.533661738306586e+01
1.579999999999996e-10;2.033619464103043e-04;4.612837730795539e+01;4.731379487102029e+01;3.657956212889585e+02;4.538790959998319e+01
1.584999999999996e-10;1.860559779314359e-04;4.623957145154421e+01;4.757180384162197e+01;3.669190872934190e+02;4.544865495231549e+01
1.589999999999996e-10;1.494797314472199e-04;4.637721590521669e+01;4.788095151409958e+01;3.679933547746097e+02;4.552145036044678e+01
1.594999999999996e-10;1.031944029433493e-04;4.654860441047466e+01;4.824323799420588e+01;3.691342589185998e+02;4.560901421432467e+01
1.599999999999996e-10;5.539649184278725e-05;4.676939450705785e+01;4.865870385741570e+01;3.703968002382173e+02;4.571695145662897e+01
1.604999999999996e-10;1.282654659276445e-05;4.705374379252533e+01;4.910572765094714e+01;3.716714804614321e+02;4.584908159483806e+01
1.609999999999996e-10;-2.029572138547279e-05;4.742427630730274e+01;4.955022421011795e+01;3.728346920577834e+02;4.601114829743528e+01
1.614999999999996e-10;-4.193427323912171e-05;4.790677895074352e+01;4.994785953508128e+01;3.739084518197572e+02;4.620914572881998e+01
1.619999999999996e-10;-5.266702432647497e-05;4.851150264730573e+01;5.026774116895800e+01;3.750197813291219e+02;4.644704985047524e+01
1.624999999999996e-10;-5.405385109553239e-05;4.922328164595835e+01;5.050015438273091e+01;3.762424656202397e+02;4.672947380281651e+01
1.629999999999996e-10;-4.797205546437488e-05;4.998640066263474e+01;5.064983541139537e+01;3.775287460719532e+02;4.706546574457694e+01
1.634999999999996e-10;-3.725300410130570e-05;5.069782506691168e+01;5.074199023056264e+01;3.787356498061941e+02;4.746285727248912e+01
1.639999999999996e-10;-2.453966991150808e-05;5.127580929362735e+01;5.080548692267195e+01;3.798299617943990e+02;4.792592218441987e+01
1.644999999999996e-10;-1.196678724470449e-05;5.168792370989994e+01;5.086405938755899e+01;3.809124943127476e+02;4.845178273864783e+01
1.649999999999996e-10;-1.158045601867201e-06;5.195414995465305e+01;5.093500131273152e+01;3.820987202063429e+02;4.901253966958249e+01
1.654999999999996e-10;7.040235501016046e-06;5.211180182236289e+01;5.102601991460469e+01;3.833771162323106e+02;4.955775541279426e+01
1.659999999999996e-10;1.218491729027245e-05;5.219171881768548e+01;5.113875172715630e+01;3.846224802188336e+02;5.002388161141551e+01
1.664999999999996e-10;1.440410086678145e-05;5.222141907912492e+01;5.126784327429568e+01;3.857484323502659e+02;5.036305614263141e+01
1.669999999999996e-10;1.421938931894401e-05;5.222043208029477e+01;5.140406237693799e+01;3.868218159694885e+02;5.056858319229904e+01
1.674999999999996e-10;1.225841276781218e-05;5.220105668845711e+01;5.153795461811645e+01;3.879619226519906e+02;5.066288257349585e+01
1.679999999999996e-10;9.195258374220471e-06;5.217147190589828e+01;5.166038946571999e+01;3.892222264986086e+02;5.068404874466012e+01
1.684999999999996e-10;5.749058540749166e-06;5.213763257323270e+01;5.176644065979362e+01;3.904966750156175e+02;5.067768176888958e+01
1.689999999999996e-10;2.456994046800919e-06;5.210289572512052e+01;5.185357733829017e+01;3.916622748333182e+02;5.067541701487067e+01
1.694999999999996e-10;-2.809375529160315e-07;5.206948337783912e+01;5.192249484691695e+01;3.927381966818610e+02;5.069566428505134e+01
1.699999999999996e-10;-2.280715214319351e-06;5.203859347527134e+01;5.197662185374945e+01;3.938468663796718e+02;5.074123780775183e+01
1.704999999999996e-10;-3.487204716535468e-06;5.201090851608134e+01;5.201948159258428e+01;3.950672762841457e+02;5.080700987352893e+01
1.709999999999996e-10;-3.916044159012466e-06;5.198702194847286e+01;5.205458446950924e+01;3.963553183937294e+02;5.088359720469102e+01
1.714999999999996e-10;-3.724371958888815e-06;5.196709076091406e+01;5.208573408600878e+01;3.975647925745417e+02;5.095987908148324e+01
1.719999999999996e-10;-3.108183109871469e-06;5.195107907297553e+01;5.211570179114736e+01;3.986593605632892e+02;5.102832740145591e+01
1.724999999999996e-10;-2.245528103251403e-06;5.193924159082941e+01;5.214639227469144e+01;3.997420939407257e+02;5.108435527632410e+01
1.729999999999996e-10;-1.324232349581738e-06;5.193123336882012e+01;5.217882006915786e+01;4.009246854952471e+02;5.112857877639904e+01
1.734999999999996e-10;-4.690843281578081e-07;5.192706048166441e+01;5.221351314342998e+01;4.022023161277273e+02;5.116268695572586e+01
1.739999999999996e-10;2.236560788467589e-07;5.192674313830028e+01;5.225076705825904e+01;4.034496993430204e+02;5.118959788366742e+01
1.744999999999996e-10;7.064415694418876e-07;5.193018099723444e+01;5.229069207065390e+01;4.045779532311923e+02;5.121269942759442e+01
1.749999999999996e-10;9.766147942952344e-07;5.193723300352567e+01;5.233340175228997e+01;4.056499117679325e+02;5.123465365864258e+01
1.754999999999995e-10;1.047551693764404e-06;5.194801688021077e+01;5.237934721371155e+01;4.067905686728605e+02;5.125722863319756e+01
1.759999999999995e-10;9.652817851226040e-07;5.196248397280331e+01;5.242903188125253e+01;4.080474973168372e+02;5.128136256800617e+01
1.764999999999995e-10;7.805260756300537e-07;5.198067565740394e+01;5.248317437923634e+01;4.093221356685127e+02;5.130727224780669e+01
1.769999999999995e-10;5.427294838493860e-07;5.200283072006302e+01;5.254289285535903e+01;4.104902008601568e+02;5.133483795926466e+01
1.774999999999995e-10;2.974460462968570e-07;5.202925326728512e+01;5.260954794818166e+01;4.115678797965161e+02;5.136378022799913e+01
1.779999999999995e-10;7.705374976813981e-08;5.206019910885367e+01;5.268443480442337e+01;4.126734937556383e+02;5.139387624473565e+01
1.784999999999995e-10;-9.759039944738861e-08;5.209627863203124e+01;5.276948624001367e+01;4.138922495582293e+02;5.142516277162579e+01
1.789999999999995e-10;-2.132148112357588e-07;5.213860728600774e+01;5.286777668586106e+01;4.151817574550850e+02;5.145801030392698e+01
1.794999999999995e-10;-2.712788587871396e-07;5.218820702708812e+01;5.298220339659293e+01;4.163942408797888e+02;5.149300182136533e+01
1.799999999999995e-10;-2.794258336643063e-07;5.224663091795093e+01;5.311673542481421e+01;4.174885259447069e+02;5.153103209305802e+01
1.804999999999995e-10;8.723213941552777e-03;5.232422784066461e+01;5.327824488964362e+01;4.185697052152546e+02;5.157360873924144e+01
1.809999999999995e-10;4.971421411531347e-02;5.244339152227413e+01;5.346988283256324e+01;4.197459645123243e+02;5.162166234896038e+01
1.814999999999995e-10;1.428021558852008e-01;5.263354586339454e+01;5.370547624719907e+01;4.210307829202834e+02;5.167825042704067e+01
1.819999999999995e-10;2.656532425544783e-01;5.289272531117975e+01;5.399086242813852e+01;4.222814237237343e+02;5.174537872130063e+01
1.824999999999995e-10;3.963504237620086e-01;5.323085812967746e+01;5.433572421921745e+01;4.234127056459402e+02;5.182679121699911e+01
1.829999999999995e-10;5.173294807669757e-01;5.366402348239760e+01;5.474141265886209e+01;4.244861331984727e+02;5.192638796911892e+01
1.834999999999995e-10;6.168807128054223e-01;5.421997666497093e+01;5.520069169459007e+01;4.256256856513320e+02;5.204990533389494e+01
1.839999999999995e-10;6.894956655051345e-01;5.491664866377280e+01;5.568569550488228e+01;4.268826038815807e+02;5.220345417183555e+01
1.844999999999995e-10;7.351346652088881e-01;5.573261810656935e+01;5.615476622710417e+01;4.281584854559841e+02;5.239270525005517e+01
1.849999999999995e-10;7.558726958564352e-01;5.658945948927179e+01;5.656359154862738e+01;4.293283069454878e+02;5.262495929351957e+01
1.854999999999995e-10;7.562270438021204e-01;5.737098022531012e+01;5.688320388702385e+01;4.304064668839378e+02;5.290738791756625e+01
1.859999999999995e-10;7.419754891014865e-01;5.801064848824004e+01;5.711236212754895e+01;4.315119025833432e+02;5.324538780045369e+01
1.864999999999995e-10;7.179374035138957e-01;5.850227948198378e+01;5.726273314845940e+01;4.327292645794254e+02;5.364675263547429e+01
1.869999999999995e-10;6.887510720843654e-01;5.887801036664388e+01;5.735457954064270e+01;4.340191085864757e+02;5.412184533144641e+01
1.874999999999995e-10;6.588790216107395e-01;5.919190547282558e+01;5.741653899304192e+01;4.352324190497532e+02;5.466679097995244e+01
1.879999999999995e-10;6.315285484977583e-01;5.948841880545693e+01;5.747303195549115e+01;4.363279417384556e+02;5.525599167275389e+01
1.884999999999995e-10;6.090358634686275e-01;5.980480049422759e+01;5.754361127602024e+01;4.374101682226772e+02;5.583262576692204e+01
1.889999999999995e-10;5.921777482711699e-01;6.016834905350464e+01;5.763858769603624e+01;4.385883963978910e+02;5.633110481426451e+01
1.894999999999995e-10;5.813717053259971e-01;6.060265736122432e+01;5.776311244071130e+01;4.398650906142813e+02;5.670017263658913e+01
1.899999999999995e-10;5.763239851947712e-01;6.112205800397343e+01;5.791698091001132e+01;4.411155477073901e+02;5.692283768813738e+01
1.904999999999995e-10;5.760142684476892e-01;6.171372185777549e+01;5.809589110060737e+01;4.422469606310326e+02;5.702710521163122e+01
1.909999999999995e-10;5.791597109051638e-01;6.233340126262090e+01;5.829559911955113e+01;4.433165164101097e+02;5.705967656198288e+01
1.914999999999995e-10;5.763669638667701e-01;6.290015220963716e+01;5.851682884395640e+01;4.444572350717632e+02;5.706449652729550e+01
1.919999999999995e-10;5.412862127048997e-01;6.333606480211209e+01;5.875859021143184e+01;4.457132275011551e+02;5.707974161703398e+01
1.924999999999995e-10;4.536128928521125e-01;6.358309911955170e+01;5.902817352463866e+01;4.469933804666884e+02;5.712726426280069e+01
1.929999999999995e-10;3.334873768612398e-01;6.367308248690011e+01;5.933226021394094e+01;4.481649377526124e+02;5.721062695878115e+01
1.934999999999995e-10;2.027367839551241e-01;6.364303419184833e+01;5.968400214877296e+01;4.492431142495691e+02;5.732621444259681e+01
1.939999999999995e-10;8.020038539908844e-02;6.354195629352802e+01;6.009507547934161e+01;4.503484085996640e+02;5.746439770232196e+01
1.944999999999995e-10;-2.171272210912756e-02;6.340999464612203e+01;6.057590061033319e+01;4.515642580266013e+02;5.761793386340754e+01
1.949999999999995e-10;-9.400815406350360e-02;6.328472027876553e+01;6.113117471986022e+01;4.528531785010236e+02;5.778353634990478e+01
1.954999999999995e-10;-1.351660712083555e-01;6.319639808984716e+01;6.173487305839858e+01;4.540678758937977e+02;5.796211551542137e+01
1.959999999999995e-10;-1.486438491716803e-01;6.316092370278472e+01;6.233097726921191e+01;4.551654874817021e+02;5.815792999820020e+01
1.964999999999995e-10;-1.387607552508189e-01;6.318629523009254e+01;6.284192007055121e+01;4.562463170222715e+02;5.837836647455632e+01
1.969999999999995e-10;-1.142373038494644e-01;6.326055894439780e+01;6.322280326193982e+01;4.574239191336076e+02;5.862639784579397e+01
1.974999999999995e-10;-8.138245615257347e-02;6.337051431580344e+01;6.345719841501410e+01;4.586997203519051e+02;5.890627308183622e+01
1.979999999999995e-10;-4.650606565582066e-02;6.349785118418295e+01;6.355929817349612e+01;4.599511070196239e+02;5.922301124405995e+01
1.984999999999995e-10;-1.474593526532170e-02;6.362392883643270e+01;6.356786718037900e+01;4.610837905399709e+02;5.958226427935322e+01
1.989999999999995e-10;1.079937840594363e-02;6.373556063176460e+01;6.352491338567802e+01;4.621553498273028e+02;5.999024328835138e+01
1.994999999999995e-10;2.817570001223503e-02;6.382382020524181e+01;6.346662195936410e+01;4.632918970542892e+02;6.045527554678971e+01
1.999999999999995e-10;3.743072570180940e-02;6.388668297595842e+01;6.342404418320531e+01;4.645450318471137e+02;6.097244211522952e+01
2.004999999999995e-10;3.950475169779027e-02;6.392596649698906e+01;6.341617019627212e+01;4.658216493536264e+02;6.151938194076938e+01
2.009999999999995e-10;3.590685309761098e-02;6.394591608533869e+01;6.345262165616841e+01;4.669948126848054e+02;6.204941356440715e+01
2.014999999999995e-10;2.861587608386513e-02;6.395280302240011e+01;6.353175947692328e+01;4.680741725821830e+02;6.250233271484376e+01
2.019999999999995e-10;1.957449622559373e-02;6.395311480977901e+01;6.364271322755300e+01;4.691762009529781e+02;6.283954111681874e+01
2.024999999999995e-10;1.030283818378133e-02;6.395200555369230e+01;6.377260618451133e+01;4.703907066912083e+02;6.304785023760461e+01
2.029999999999995e-10;2.110800233155516e-03;6.395391162575821e+01;6.390612639240798e+01;4.716797683812128e+02;6.314411701626987e+01
2.034999999999995e-10;-4.237805065804253e-03;6.396137018507448e+01;6.403030143460067e+01;4.728978380067970e+02;6.317138001686311e+01
2.039999999999995e-10;-8.348772574963607e-03;6.397551771008203e+01;6.413649698938964e+01;4.739947895108868e+02;6.317007192660349e+01
2.044999999999994e-10;-1.029161851300655e-02;6.399589810912119e+01;6.422155626310789e+01;4.750759012029453e+02;6.317283675739303e+01
2.049999999999994e-10;-1.046157755123361e-02;6.402106113267513e+01;6.428717893731798e+01;4.762498065406260e+02;6.319519858429373e+01
2.054999999999994e-10;-9.235099162200553e-03;6.404962613148261e+01;6.433574035669265e+01;4.775252597204442e+02;6.324180827487454e+01
2.059999999999994e-10;-7.121151979912652e-03;6.407990914782519e+01;6.437151105964270e+01;4.787788506644088e+02;6.330790272957098e+01
2.064999999999994e-10;-4.641723673871405e-03;6.411035815044829e+01;6.439946626317304e+01;4.799135795052343e+02;6.338299987558644e+01
2.069999999999994e-10;-2.200070473513129e-03;6.413988623334973e+01;6.442367220038400e+01;4.809831937422807e+02;6.345726459851411e+01
2.074999999999994e-10;-1.280246841812125e-04;6.416759755290872e+01;6.444711597832840e+01;4.821201809383111e+02;6.352256199387546e+01
2.079999999999994e-10;1.432845216013664e-03;6.419328858396908e+01;6.447175549999160e+01;4.833702451582939e+02;6.357615885411271e+01
2.084999999999994e-10;2.405168905204827e-03;6.421682926772382e+01;6.449850846617598e+01;4.846474483996930e+02;6.361750700464773e+01
2.089999999999994e-10;2.810709584409386e-03;6.423835858537248e+01;6.452761791333502e+01;4.858230936222704e+02;6.364864312197999e+01
