time units=S;v(100) units=V;v(101) units=V;v(102) units=V;v(103) units=V;v(104) units=V
1.019999999999998e-10;-5.987441377495059e-05;6.157260695425482e+00;1.474541396467003e+00;3.241834069140678e-01;8.852672644473802e-01
1.024999999999998e-10;-6.422556493904367e-05;6.168190385585621e+00;1.556266329487721e+00;4.835312543162522e-01;9.017607741127993e-01
1.029999999999998e-10;-5.926562057352046e-05;6.181330813578491e+00;1.641059014267865e+00;6.346147336731651e-01;9.213673320400623e-01
1.034999999999998e-10;-4.800214028341193e-05;6.196130404423822e+00;1.724631137445717e+00;7.624813955190055e-01;9.433552275781725e-01
1.039999999999998e-10;-3.348076767900980e-05;6.211927779799081e+00;1.805030134220005e+00;8.592299113572215e-01;9.669641891364668e-01
1.044999999999998e-10;-1.838659196728942e-05;6.228029131506870e+00;1.881920758654481e+00;9.227529005183557e-01;9.914821120388024e-01
1.049999999999998e-10;-4.793197929194836e-06;6.243808910494237e+00;1.955970674591561e+00;9.549847747783897e-01;1.016337508962295e+00
1.054999999999998e-10;5.946207488412574e-06;6.258798035192789e+00;2.028402961992859e+00;9.602861446515997e-01;1.041167960182269e+00
1.059999999999998e-10;1.318791588244114e-05;6.272739011428367e+00;2.100716883591999e+00;9.442419956356918e-01;1.065847251956245e+00
1.064999999999998e-10;1.689900944141185e-05;6.285601770256855e+00;2.174548045492074e+00;9.128683543243137e-01;1.090473077982257e+00
1.069999999999998e-10;1.750582397362436e-05;6.297564945467132e+00;2.251631701292899e+00;8.720992468365596e-01;1.115328767318223e+00
1.074999999999998e-10;1.572240452531606e-05;6.308973767626672e+00;2.333837756667033e+00;8.274243942163346e-01;1.140836295265789e+00
1.079999999999998e-10;1.238596123693404e-05;6.320288030425271e+00;2.423255278811187e+00;7.836009667722714e-01;1.167515982627095e+00
1.084999999999998e-10;8.318552722560226e-06;6.332032671120209e+00;2.522313473866597e+00;7.444203157986244e-01;1.195963604172590e+00
1.089999999999998e-10;4.225972430347291e-06;6.344760622453245e+00;2.633932449180233e+00;7.125476434572099e-01;1.226850508805629e+00
1.094999999999998e-10;6.372641136672275e-07;6.359033862595433e+00;2.761697884803793e+00;6.894622643009849e-01;1.260948331450153e+00
1.099999999999998e-10;-2.117769368875285e-06;6.375424811730642e+00;2.910044027260983e+00;6.755138464901185e-01;1.299177536918835e+00
1.104999999999998e-10;-3.899879363032471e-06;6.394536709038185e+00;3.084399052003482e+00;6.700872868308788e-01;1.342678083591177e+00
1.109999999999998e-10;-4.826887730290363e-06;6.416493789036826e+00;3.285993571117808e+00;6.712309217000102e-01;1.391771129370761e+00
1.114999999999998e-10;-4.738732249493008e-06;6.442916218139571e+00;3.529026575000322e+00;6.659365750025155e-01;1.450286743095378e+00
1.119999999999998e-10;-4.153195021386640e-06;6.471941729873481e+00;3.792721196817816e+00;6.282518757227924e-01;1.515267295148325e+00
1.124999999999998e-10;-3.135636937760072e-06;6.504575700108834e+00;4.078429746783402e+00;5.232785249413642e-01;1.590663985058912e+00
1.129999999999998e-10;-2.012549687422487e-06;6.541165068472872e+00;4.383556206021431e+00;3.816578081150465e-01;1.677841901053303e+00
1.134999999999998e-10;-9.275801791806456e-07;6.582443144765199e+00;4.704315065341753e+00;2.251520974731776e-01;1.779714781481376e+00
1.139999999999997e-10;-8.079068328918310e-10;6.629023123648763e+00;5.029651429855130e+00;7.426164766895405e-02;1.900149277408048e+00
1.144999999999997e-10;6.897558993807922e-07;6.680638246510069e+00;5.339858932366528e+00;-5.300959774056727e-02;2.042310991393566e+00
1.149999999999997e-10;1.116155339955092e-06;6.736154962546404e+00;5.612600362032259e+00;-1.453958428459226e-01;2.209194733672909e+00
1.154999999999997e-10;1.291296559799276e-06;6.793533221926467e+00;5.829594692431325e+00;-1.986051517072188e-01;2.403766759010764e+00
1.159999999999997e-10;1.256880527890870e-06;6.850006445740439e+00;5.982075538105671e+00;-2.143983289927239e-01;2.629301674613956e+00
1.164999999999998e-10;1.070735659518809e-06;6.902494781263204e+00;6.072730109346601e+00;-1.989829224619495e-01;2.889802826265930e+00
1.169999999999998e-10;7.953209255538840e-07;6.948161777303129e+00;6.113912035924599e+00;-1.612033390167155e-01;3.190129846192552e+00
1.174999999999997e-10;4.885691412317546e-07;6.984963461751168e+00;6.123638562775794e+00;-1.108367662327275e-01;3.535165805764758e+00
1.179999999999997e-10;1.976430381221711e-07;7.012044996117656e+00;6.121189648977740e+00;-5.715585766195982e-02;3.927198037272851e+00
1.184999999999997e-10;-4.434124032644123e-08;7.029894323012993e+00;6.123492764300696e+00;-7.851113135893959e-03;4.361155534375386e+00
1.189999999999997e-10;-2.189614492710376e-07;7.040228553016346e+00;6.142724814221507e+00;3.162834833326862e-02;4.819189101292159e+00
1.194999999999997e-10;-3.210950926872345e-07;7.045645293375111e+00;6.185093822907643e+00;5.830457879214127e-02;5.268840274740568e+00
1.199999999999997e-10;-3.625627180720664e-07;7.048908285831212e+00;6.248585481513299e+00;7.301139558795719e-02;5.681429949259211e+00
1.204999999999997e-10;1.101803386339782e-02;7.062481628923031e+00;6.334892055246268e+00;7.249375890911128e-02;5.988630400763146e+00
1.209999999999997e-10;5.105025176262959e-02;7.103073103596733e+00;6.428678549581198e+00;6.402075651914120e-02;6.208229990064644e+00
1.214999999999997e-10;1.458139470244667e-01;7.194560344672952e+00;6.520927022509658e+00;4.816480914121779e-02;6.315403937300420e+00
1.219999999999997e-10;2.663490331507015e-01;7.312682791377771e+00;6.601892668248151e+00;3.011652830904456e-02;6.361751776603731e+00
1.224999999999997e-10;3.941387089758250e-01;7.443103184060703e+00;6.667117738224734e+00;1.228325596808643e-02;6.373724636827745e+00
1.229999999999997e-10;5.135336081007309e-01;7.574519521047336e+00;6.713784749642298e+00;-3.226645098044993e-03;6.374641503149185e+00
1.234999999999997e-10;6.129170393757761e-01;7.698587491420149e+00;6.742891586330772e+00;-1.490421581946736e-02;6.383415865550804e+00
1.239999999999997e-10;6.865268237303292e-01;7.811236393216550e+00;6.758025805199206e+00;-2.207151615796443e-02;6.408691675241363e+00
1.244999999999997e-10;7.333154509799956e-01;7.911514483033053e+00;6.764155008794333e+00;-2.478726412089683e-02;6.450266996005194e+00
1.249999999999997e-10;7.555122792648864e-01;8.000436923269191e+00;6.766397372329118e+00;-2.367707378139471e-02;6.502316111782630e+00
1.254999999999997e-10;7.572930995706055e-01;8.080077997414518e+00;6.769026910263156e+00;-1.972719904067963e-02;6.556990345450846e+00
1.259999999999997e-10;7.437364733196757e-01;8.152964477308469e+00;6.774870643018939e+00;-1.407675789358964e-02;6.607330645079862e+00
1.264999999999997e-10;7.200766183550410e-01;8.221726225996637e+00;6.785142477338523e+00;-7.835789567733308e-03;6.648947987060527e+00
1.269999999999997e-10;6.911908488557181e-01;8.288931401145943e+00;6.799653986105030e+00;-1.947097382076372e-03;6.680437520796512e+00
1.274999999999997e-10;6.612576339160282e-01;8.357043355543864e+00;6.817269191014182e+00;2.899773348897638e-03;6.702848853587736e+00
1.279999999999997e-10;6.335460303222795e-01;8.428457748293070e+00;6.836444092761079e+00;6.302662005692098e-03;6.718679365708097e+00
1.284999999999997e-10;6.103191592223141e-01;8.505598026190798e+00;6.855711097286253e+00;8.135970509478809e-03;6.730820413792117e+00
1.289999999999997e-10;5.928425542401570e-01;8.591061496296085e+00;6.874018339616160e+00;8.506184850132346e-03;6.741747361379408e+00
1.294999999999997e-10;5.814843133102255e-01;8.687817414573145e+00;6.890892976965500e+00;7.686945462361138e-03;6.753081188893640e+00
1.299999999999997e-10;5.758850175766541e-01;8.799464344096659e+00;6.906447588713621e+00;6.046630050152877e-03;6.765512250316734e+00
1.304999999999997e-10;5.751680397738417e-01;8.930555900315428e+00;6.921279788649731e+00;3.979529815814379e-03;6.778988744241913e+00
1.309999999999997e-10;5.778983244775091e-01;9.082636045140253e+00;6.936119411707135e+00;1.809865260961546e-03;6.793059529791852e+00
1.314999999999997e-10;5.725899173645685e-01;9.264726299600541e+00;6.952316031932630e+00;-7.712193715974996e-05;6.807095287098871e+00
1.319999999999997e-10;5.389740644175458e-01;9.455436737080802e+00;6.969980987831191e+00;-1.591476769185445e-03;6.820638713728080e+00
1.324999999999997e-10;4.495760930260885e-01;9.651287421499411e+00;6.990177463147020e+00;-2.476682492568730e-03;6.833241942886971e+00
1.329999999999997e-10;3.319697422217937e-01;9.865331351431486e+00;7.012899518974317e+00;-2.859644348335677e-03;6.845205861882979e+00
1.334999999999997e-10;2.045826830693838e-01;1.010993202746150e+01;7.038490682092048e+00;-2.807198105226408e-03;6.856819015480061e+00
1.339999999999997e-10;8.389166624643092e-02;1.039634230992971e+01;7.067571492990695e+00;-2.400623718678850e-03;6.868472858394467e+00
1.344999999999997e-10;-1.666497214241595e-02;1.072865751285553e+01;7.100818632759710e+00;-1.770786223240684e-03;6.880660533577025e+00
1.349999999999997e-10;-8.945187928804613e-02;1.110113640924479e+01;7.139045151405242e+00;-1.048843828850083e-03;6.893863613323404e+00
1.354999999999997e-10;-1.322795499702396e-01;1.149539599050352e+01;7.182986585061509e+00;-3.490988873951361e-04;6.908485437409873e+00
1.359999999999997e-10;-1.473421359507392e-01;1.188121890198449e+01;7.232956797202089e+00;2.421829685036151e-04;6.924790174013049e+00
1.364999999999997e-10;-1.398097493467746e-01;1.222316533371874e+01;7.288481114819838e+00;6.718420073660019e-04;6.942848375516238e+00
1.369999999999997e-10;-1.163993841621564e-01;1.249094931095937e+01;7.348063634184791e+00;9.194660539672276e-04;6.962498766320501e+00
1.374999999999997e-10;-8.412983867129403e-02;1.266805652001946e+01;7.409222475527038e+00;9.928452763752424e-04;6.983341295208374e+00
1.379999999999997e-10;-4.936184746883525e-02;1.275441012400146e+01;7.468817778744171e+00;9.207532341079963e-04;7.004770956947170e+00
1.384999999999997e-10;-1.716094702448178e-02;1.276338380539974e+01;7.523567926037661e+00;7.445827271184593e-04;7.026048740019746e+00
1.389999999999997e-10;9.019741341513329e-03;1.271624761395433e+01;7.570585680183210e+00;5.101778880878398e-04;7.046394526060975e+00
1.394999999999997e-10;2.737308730125161e-02;1.263670122103347e+01;7.607792616506518e+00;2.608832900462287e-04;7.065082658255253e+00
1.399999999999997e-10;3.755166742376058e-02;1.254661460304629e+01;7.634144462229730e+00;3.244775673314812e-05;7.081523442377993e+00
1.404999999999997e-10;4.034056663347967e-02;1.246321242043039e+01;7.649667185407993e+00;-1.499613090579240e-04;7.095319536533818e+00
1.409999999999997e-10;3.726808226838488e-02;1.239770413582859e+01;7.655340316707147e+00;-2.727084526864136e-04;7.106292449529517e+00
1.414999999999997e-10;3.022091488057476e-02;1.235523206583322e+01;7.652875331312297e+00;-3.329294397672440e-04;7.114479949381819e+00
1.419999999999997e-10;2.111204688420587e-02;1.233581625473783e+01;7.644436196686021e+00;-3.365348193836713e-04;7.120109325072450e+00
1.424999999999997e-10;1.163001777330896e-02;1.233584820768908e+01;7.632344828180432e+00;-2.955096741161974e-04;7.123553705216704e+00
1.429999999999997e-10;3.080640316563137e-03;1.234971108748222e+01;7.618808729250850e+00;-2.250161208265291e-04;7.125279130145806e+00
1.434999999999997e-10;-3.682199359065586e-03;1.237122878756863e+01;7.605701212878717e+00;-1.407193821298473e-04;7.125789404974015e+00
1.439999999999997e-10;-8.250428699249825e-03;1.239478010400125e+01;7.594415445101875e+00;-5.663655148089892e-05;7.125574618164224e+00
1.444999999999997e-10;-1.060027175407321e-02;1.241601462296655e+01;7.585801921601669e+00;1.632671389773106e-05;7.125067995305875e+00
1.449999999999997e-10;-1.099730444318369e-02;1.243217657417415e+01;7.580186000280138e+00;7.111229637784309e-05;7.124614521208734e+00
1.454999999999997e-10;-9.888755223114450e-03;1.244209346794646e+01;7.577450133114592e+00;1.045826071892791e-04;7.124453378931914e+00
1.459999999999997e-10;-7.800074685651985e-03;1.244592040453287e+01;7.577157163415203e+00;1.170668295678997e-04;7.124714645147680e+00
1.464999999999996e-10;-5.247894936976783e-03;1.244474550927084e+01;7.578688246478380e+00;1.115553987332933e-04;7.125428947087254e+00
1.469999999999996e-10;-2.676308798387392e-03;1.244015661633125e+01;7.581371674817770e+00;9.272502863788620e-05;7.126547193480214e+00
1.474999999999996e-10;-4.186563423768096e-04;1.243384880736202e+01;7.584585613050137e+00;6.595856293426802e-05;7.127966364019731e+00
1.479999999999996e-10;1.316804442147378e-03;1.242732410563319e+01;7.587826136881473e+00;3.648846324673608e-05;7.129556923694153e+00
1.484999999999996e-10;2.441600685226582e-03;1.242170558823178e+01;7.590739815293162e+00;8.748305927001849e-06;7.131187788717027e+00
1.489999999999996e-10;2.967800832639776e-03;1.241766356080755e+01;7.593125913785412e+00;-1.402899707955824e-05;7.132745781764221e+00
1.494999999999996e-10;2.980837670820002e-03;1.241543413316951e+01;7.594916584995955e+00;-2.996819278112552e-05;7.134147903111479e+00
1.499999999999996e-10;2.609892021328714e-03;1.241490134568894e+01;7.596144341448146e+00;-3.849729565504876e-05;7.135346186723427e+00
1.504999999999996e-10;2.000241403365726e-03;1.241571208971887e+01;7.596905273161703e+00;-4.013539674700184e-05;7.136326122747091e+00
1.509999999999996e-10;1.290603712919797e-03;1.241739659766379e+01;7.597324591800547e+00;-3.618502679061600e-05;7.137100428453756e+00
1.514999999999996e-10;5.970954078221027e-04;1.241947406711713e+01;7.597528786479460e+00;-2.839014288394266e-05;7.137700277994448e+00
1.519999999999996e-10;4.166150013916871e-06;1.242153101089902e+01;7.597626438759999e+00;-1.861185186692888e-05;7.138166002624102e+00
1.524999999999996e-10;-4.381112497913455e-04;1.242326760858575e+01;7.597697871132764e+00;-8.560209137470020e-06;7.138538862679305e+00
1.529999999999996e-10;-7.116699192568253e-04;1.242451361274981e+01;7.597792452764866e+00;3.953066431404435e-07;7.138854915561206e+00
1.534999999999996e-10;-8.245953213374666e-04;1.242521967500646e+01;7.597931599731893e+00;7.329262582388921e-06;7.139141399911971e+00
1.539999999999996e-10;-8.034244826912886e-04;1.242543218149211e+01;7.598115237835160e+00;1.178313725058220e-05;7.139415535098939e+00
1.544999999999996e-10;-6.850524466001850e-04;1.242526004624334e+01;7.598329638631288e+00;1.372233585961209e-05;7.139685265145594e+00
1.549999999999996e-10;-5.093796593509297e-04;1.242484085220159e+01;7.598554956761209e+00;1.344744012670531e-05;7.139951281998655e+00
1.554999999999996e-10;-3.134503064645640e-04;1.242431180322675e+01;7.598771348242317e+00;1.148132106526772e-05;7.140209632207457e+00
1.559999999999996e-10;-1.274499820930403e-04;1.242378869598836e+01;7.598963112242508e+00;8.452129238417409e-06;7.140454306039852e+00
1.564999999999996e-10;2.740029109622832e-05;1.242335398322144e+01;7.599120782541013e+00;4.988311184089113e-06;7.140679378922556e+00
1.569999999999996e-10;1.392682774909264e-04;1.242305328426493e+01;7.599241446938682e+00;1.636681762173443e-06;7.140880471941180e+00
1.574999999999996e-10;2.048276146717819e-04;1.242289855843532e+01;7.599327776604603e+00;-1.190847452796817e-06;7.141055479921825e+00
1.579999999999996e-10;2.275138052415627e-04;1.242287561113577e+01;7.599386314197718e+00;-3.241248298256616e-06;7.141204655151973e+00
1.584999999999996e-10;2.153613849426889e-04;1.242295357181959e+01;7.599425529167812e+00;-4.418384558553799e-06;7.141330219820754e+00
1.589999999999996e-10;1.788052541419252e-04;1.242309432863545e+01;7.599454038641343e+00;-4.761021574826546e-06;7.141435711469840e+00
1.594999999999996e-10;1.287360839404304e-04;1.242326046825281e+01;7.599479250309069e+00;-4.408100809451652e-06;7.141525253039798e+00
1.599999999999996e-10;7.499334231880047e-05;1.242342090279982e+01;7.599506541411505e+00;-3.558604216117573e-06;7.141602897192571e+00
1.604999999999996e-10;2.537680155304169e-05;1.242355395126165e+01;7.599538967848911e+00;-2.432426682760040e-06;7.141672139060782e+00
1.609999999999996e-10;-1.482944026701045e-05;1.242364810243060e+01;7.599577412278594e+00;-1.237131610552803e-06;7.141735635868081e+00
1.614999999999996e-10;-4.289031819807049e-05;1.242370098387985e+01;7.599621033412161e+00;-1.436259304875967e-07;7.141795125575879e+00
1.619999999999996e-10;-5.831913644047714e-05;1.242371719507224e+01;7.599667867153205e+00;7.280389247800752e-07;7.141851505033165e+00
1.624999999999996e-10;-6.236644398182017e-05;1.242370565704719e+01;7.599715445751825e+00;1.313118007685906e-06;7.141905012212341e+00
1.629999999999996e-10;-5.741738345429963e-05;1.242367702551081e+01;7.599761333799469e+00;1.598440376900303e-06;7.141955455135992e+00
1.634999999999996e-10;-4.639780999420334e-05;1.242364155265384e+01;7.599803519745065e+00;1.612779546014199e-06;7.142002438338695e+00
1.639999999999996e-10;-3.226278392167775e-05;1.242360760625032e+01;7.599840640398494e+00;1.413878456907092e-06;7.142045551811782e+00
1.644999999999996e-10;-1.761175474443456e-05;1.242358089431794e+01;7.599872047780311e+00;1.074555064919408e-06;7.142084503277445e+00
1.649999999999996e-10;-4.447275470752762e-06;1.242356432025893e+01;7.599897749547258e+00;6.699006966634177e-07;7.142119189156003e+00
1.654999999999996e-10;5.928536394016173e-06;1.242355831594753e+01;7.599918265373850e+00;2.669983626236289e-07;7.142149710717169e+00
1.659999999999996e-10;1.290169067643121e-05;1.242356146803435e+01;7.599934443270823e+00;-8.205399649561405e-08;7.142176348792733e+00
1.664999999999996e-10;1.644927886372113e-05;1.242357125826985e+01;7.599947274209351e+00;-3.436335360052978e-07;7.142199513178872e+00
1.669999999999996e-10;1.699168966550098e-05;1.242358477058682e+01;7.599957733416987e+00;-5.029081910358793e-07;7.142219682228578e+00
1.674999999999996e-10;1.522589526152004e-05;1.242359926372536e+01;7.599966665049946e+00;-5.616351814707210e-07;7.142237345215195e+00
1.679999999999996e-10;1.196592447840294e-05;1.242361255724695e+01;7.599974715872733e+00;-5.342828332965481e-07;7.142252955976254e+00
1.684999999999996e-10;8.009062435569580e-06;1.242362322238056e+01;7.599982314634476e+00;-4.433497300701062e-07;7.142266902110444e+00
1.689999999999996e-10;4.038303802439290e-06;1.242363060199066e+01;7.599989687817433e+00;-3.146675026117206e-07;7.142279490321602e+00
1.694999999999996e-10;5.642730050738318e-07;1.242363470391135e+01;7.599996899475192e+00;-1.733027265965019e-07;7.142290945800573e+00
1.699999999999996e-10;-2.096034622695810e-06;1.242363601941079e+01;7.600003902598817e+00;-4.045996742476963e-08;7.142301421948035e+00
1.704999999999996e-10;-3.810364225784811e-06;1.242363531590732e+01;7.600010591161293e+00;6.843083936183287e-08;7.142311016190652e+00
1.709999999999996e-10;-4.600987200471549e-06;1.242363344348022e+01;7.600016844888078e+00;1.444540553819698e-07;7.142319787911387e+00
1.714999999999996e-10;-4.602457224224044e-06;1.242363118161771e+01;7.600022562115279e+00;1.849367253063811e-07;7.142327775320846e+00
1.719999999999996e-10;-4.015798467628635e-06;1.242362913904427e+01;7.600027679204386e+00;1.924235205333543e-07;7.142335009158635e+00
1.724999999999996e-10;-3.065885988967643e-06;1.242362770762680e+01;7.600032177463101e+00;1.731975067232210e-07;7.142341522193231e+00
1.729999999999996e-10;-1.966647058117216e-06;1.242362706263881e+01;7.600036080167110e+00;1.356393321359330e-07;7.142347354415371e+00
1.734999999999996e-10;-8.965332055594160e-07;1.242362719655784e+01;7.600039443065215e+00;8.867411724578976e-08;7.142352554495879e+00
1.739999999999996e-10;1.522343651539675e-08;1.242362797188190e+01;7.600042341796325e+00;4.048906630340433e-08;7.142357178473986e+00
1.744999999999996e-10;6.925640661641226e-07;1.242362917949231e+01;7.600044859149859e+00;-2.370703510831447e-09;7.142361286777179e+00
1.749999999999996e-10;1.108758576623347e-06;1.242363059194699e+01;7.600047074289270e+00;-3.549353376509674e-08;7.142364940603366e+00
1.754999999999995e-10;1.277241730179859e-06;1.242363200481067e+01;7.600049055144822e+00;-5.670659520493121e-08;7.142368198489709e+00
1.759999999999995e-10;1.239656628824019e-06;1.242363326289744e+01;7.600050854337043e+00;-6.586644164459304e-08;7.142371113620452e+00
1.764999999999995e-10;1.053344429010811e-06;1.242363427151530e+01;7.600052508328440e+00;-6.443128214964529e-08;7.142373732148054e+00
1.769999999999995e-10;7.800191008107402e-07;1.242363499511423e+01;7.600054039071308e+00;-5.491870518576110e-08;7.142376092561690e+00
1.774999999999995e-10;4.767713564553387e-07;1.242363544703774e+01;7.600055457225544e+00;-4.034469105173854e-08;7.142378225960264e+00
1.779999999999995e-10;1.899567132979392e-07;1.242363567444026e+01;7.600056766026881e+00;-2.372110485417926e-08;7.142380156982452e+00
1.784999999999995e-10;-4.798715704474138e-08;1.242363574206238e+01;7.600057965035880e+00;-7.664264133993141e-09;7.142381905109220e+00
1.789999999999995e-10;-2.191342343375534e-07;1.242363571771186e+01;7.600059053227988e+00;5.858863016067595e-09;7.142383486071729e+00
1.794999999999995e-10;-3.186593543690127e-07;1.242363566124454e+01;7.600060031136342e+00;1.564404329163535e-08;7.142384913151341e+00
1.799999999999995e-10;-3.580737512311833e-07;1.242363561183999e+01;7.600060913936827e+00;2.171298442094454e-08;7.142386213608725e+00
1.804999999999995e-10;1.101803886657461e-02;1.243284452457231e+01;7.600291461348225e+00;2.282392432312928e-08;7.142419807300149e+00
1.809999999999995e-10;5.105025661948881e-02;1.246604391415559e+01;7.601217456583185e+00;2.118226263236493e-08;7.142554851993315e+00
1.814999999999995e-10;1.458139510715956e-01;1.254294186672736e+01;7.604170651883821e+00;1.679574270388949e-08;7.143011399026385e+00
1.819999999999995e-10;2.663490361276217e-01;1.263767156697419e+01;7.609601225639862e+00;1.138232816594620e-08;7.143912448114481e+00
1.824999999999995e-10;3.941387108029351e-01;1.273384443669107e+01;7.617946727853699e+00;5.743844695815259e-09;7.145396918488649e+00
1.829999999999995e-10;5.135336088520684e-01;1.281795163910041e+01;7.629525143089170e+00;5.975804876043577e-10;7.147618322092589e+00
1.834999999999995e-10;6.129170392380900e-01;1.288103212884369e+01;7.644047714149765e+00;-3.494395523143963e-09;7.150645219503740e+00
1.839999999999995e-10;6.865268229424820e-01;1.291991025109067e+01;7.660747070452437e+00;-6.230995358707475e-09;7.154458560010122e+00
1.844999999999995e-10;7.333154497856784e-01;1.293597399495465e+01;7.678528977218990e+00;-7.553918442858009e-09;7.158949581012566e+00
1.849999999999995e-10;7.555122778826726e-01;1.293360728646534e+01;7.696181907958532e+00;-7.601835106721132e-09;7.163933414890199e+00
1.854999999999995e-10;7.572930981788946e-01;1.291865600997342e+01;7.712579023636142e+00;-6.648991921840359e-09;7.169173974173797e+00
1.859999999999995e-10;7.437364720515998e-01;1.289714766880065e+01;7.726830968034017e+00;-5.039663104587521e-09;7.174415009096462e+00
1.864999999999995e-10;7.200766172990356e-01;1.287435912127578e+01;7.738371985498070e+00;-3.127900120426541e-09;7.179411914021330e+00
1.869999999999995e-10;6.911908480591548e-01;1.285425205156947e+01;7.746980486359602e+00;-1.229262117646006e-09;7.183959273486966e+00
1.874999999999995e-10;6.612576333907296e-01;1.283925101997717e+01;7.752746541785827e+00;4.118208926156393e-10;7.187910358985213e+00
1.879999999999995e-10;6.335460300514180e-01;1.283030617754914e+01;7.756003770040365e+00;1.638239878899598e-09;7.191186573620074e+00
1.884999999999995e-10;6.103191591682795e-01;1.282715899162428e+01;7.757243567170875e+00;2.381462212863560e-09;7.193776770537427e+00
1.889999999999995e-10;5.928425543527991e-01;1.282871892800004e+01;7.757027422121687e+00;2.650972974044391e-09;7.195728022280166e+00
1.894999999999995e-10;5.814843135347145e-01;1.283346430127504e+01;7.755909429432197e+00;2.515876467925952e-09;7.197130511600339e+00
1.899999999999995e-10;5.758850178602173e-01;1.283979871324349e+01;7.754376912841273e+00;2.082779191176074e-09;7.198099654762306e+00
1.904999999999995e-10;5.751680400708241e-01;1.284631969574095e+01;7.752812873017872e+00;1.473653235321323e-09;7.198758417416133e+00
1.909999999999995e-10;5.778983247550940e-01;1.285219031540208e+01;7.751427875193970e+00;7.978042343182809e-10;7.199231067516647e+00
1.914999999999995e-10;5.725899175930195e-01;1.284698836762059e+01;7.750283859674656e+00;1.734639523528797e-10;7.199550967031181e+00
1.919999999999995e-10;5.389740645868001e-01;1.281629717230668e+01;7.748799397070164e+00;-3.497137216576736e-10;7.199753781349056e+00
1.924999999999995e-10;4.495760931324836e-01;1.273982180061360e+01;7.745718394639576e+00;-6.854691413115366e-10;7.199659448856487e+00
1.929999999999995e-10;3.319697422702745e-01;1.264413979257508e+01;7.740360706169418e+00;-8.614363603955207e-10;7.199154734837814e+00
1.934999999999995e-10;2.045826830690577e-01;1.254609247724427e+01;7.732144618948215e+00;-8.930684878246405e-10;7.198090827806986e+00
1.939999999999995e-10;8.389166620990374e-02;1.245973842879948e+01;7.720598616713451e+00;-8.014105349182076e-10;7.196292593473304e+00
1.944999999999995e-10;-1.666497220125006e-02;1.239466029447896e+01;7.705876811794438e+00;-6.255244998636197e-10;7.193658130004705e+00
1.949999999999995e-10;-8.945187935600407e-02;1.235447252195271e+01;7.688683041021401e+00;-4.068506601216916e-10;7.190171215675790e+00
1.954999999999995e-10;-1.322795500363568e-01;1.233794979066000e+01;7.670140954534393e+00;-1.832863835788698e-10;7.185911744458618e+00
1.959999999999995e-10;-1.473421360071077e-01;1.234060731380404e+01;7.651581015613674e+00;1.497096513467533e-11;7.181049448437589e+00
1.964999999999995e-10;-1.398097493887528e-01;1.235632475947091e+01;7.634308637724528e+00;1.676636044657591e-10;7.175823906908384e+00
1.969999999999995e-10;-1.163993841881054e-01;1.237874387531492e+01;7.619404074688400e+00;2.649255068689809e-10;7.170514630116122e+00
1.974999999999995e-10;-8.412983868201453e-02;1.240230216771053e+01;7.607586990471410e+00;3.062814738835074e-10;7.165405971792366e+00
1.979999999999995e-10;-4.936184746685063e-02;1.242285889367794e+01;7.599159809460959e+00;2.986431579528169e-10;7.160752308444216e+00
1.984999999999995e-10;-1.716094701328674e-02;1.243793403824609e+01;7.594026573382791e+00;2.537837275950429e-10;7.156748876545549e+00
1.989999999999995e-10;9.019741358140794e-03;1.244662754813620e+01;7.591770567825423e+00;1.857348182377267e-10;7.153512643508776e+00
1.994999999999995e-10;2.737308731980340e-02;1.244931588891922e+01;7.591766308896220e+00;1.084619351621357e-10;7.151075696206607e+00
1.999999999999995e-10;3.845051179984088e-02;1.244756445690884e+01;7.593218807186437e+00;3.224302756542675e-11;7.149314360048600e+00
2.004999999999995e-10;4.032815277627644e-02;1.244249873175386e+01;7.602109645148817e+00;1.309401839797533e-02;7.149255603041031e+00
2.009999999999995e-10;3.738773077025158e-02;1.243793677710580e+01;7.627962009643489e+00;6.097727991801418e-02;7.152074448980008e+00
2.014999999999995e-10;2.986641125325822e-02;1.243701021013060e+01;7.685728320273244e+00;1.759060538648842e-01;7.160684989150031e+00
2.019999999999995e-10;2.077574957668761e-02;1.244007914296558e+01;7.760302059201869e+00;3.241833956751741e-01;7.173591585638730e+00
2.024999999999995e-10;1.145291381635502e-02;1.244721315387591e+01;7.843422233014647e+00;4.835312485021858e-01;7.190110927413487e+00
2.029999999999995e-10;3.044788184803661e-03;1.245833893394368e+01;7.929100664717955e+00;6.346147327894344e-01;7.209718053011397e+00
2.034999999999995e-10;-3.608211801583843e-03;1.247274159688217e+01;8.013158923300987e+00;7.624813986020956e-01;7.231635773293139e+00
2.039999999999995e-10;-8.104041308643376e-03;1.248938773604682e+01;8.093782761924006e+00;8.592299172583613e-01;7.255093209182876e+00
2.044999999999994e-10;-1.041863339408264e-02;1.250711879873822e+01;8.170770281059555e+00;9.227529081131534e-01;7.279393446313271e+00
2.049999999999994e-10;-1.081260120613379e-02;1.252485024223838e+01;8.244899717140747e+00;9.549847830839195e-01;7.303995029827892e+00
2.054999999999994e-10;-9.725363408607664e-03;1.254173024055115e+01;8.317476360074217e+00;9.602861528708035e-01;7.328570190645282e+00
