time units=S;v(111136) units=V;v(112136) units=V;v(113136) units=V;v(114136) units=V;v(115136) units=V;v(116136) units=V;v(117136) units=V;v(118136) units=V;v(119136) units=V;v(120136) units=V;v(121136) units=V;v(122136) units=V;v(123136) units=V;v(124136) units=V;v(125136) units=V;v(126136) units=V;v(127136) units=V;v(128136) units=V;v(129136) units=V;v(130136) units=V;v(131136) units=V;v(132136) units=V;v(133136) units=V;v(134136) units=V;v(135136) units=V;v(136136) units=V;v(137136) units=V;v(138136) units=V;v(139136) units=V;v(140136) units=V;v(141136) units=V;v(142136) units=V;v(143136) units=V;v(144136) units=V;v(145136) units=V;v(146136) units=V;v(147136) units=V;v(148136) units=V;v(149136) units=V;v(150136) units=V;v(151136) units=V;v(152136) units=V;v(153136) units=V;v(154136) units=V;v(155136) units=V;v(156136) units=V;v(157136) units=V;v(158136) units=V;v(159136) units=V;v(160136) units=V;v(161136) units=V;v(162136) units=V;v(163136) units=V;v(164136) units=V;v(165136) units=V;v(166136) units=V;v(167136) units=V;v(168136) units=V;v(169136) units=V;v(170136) units=V;v(171136) units=V;v(172136) units=V;v(173136) units=V;v(174136) units=V;v(175136) units=V;v(176136) units=V;v(177136) units=V;v(178136) units=V;v(179136) units=V;v(180136) units=V;v(181136) units=V;v(182136) units=V;v(183136) units=V;v(184136) units=V;v(185136) units=V;v(186136) units=V;v(187136) units=V;v(188136) units=V;v(189136) units=V;v(190136) units=V
9.199999999999962e-03;-6.942497491918017e-03;5.873543230047874e-03;-1.368024766144977e-02;9.714675002056063e-03;-5.637148665046270e-03;4.696386839535485e-03;4.978545030430583e-03;-1.112298744378298e-02;4.614640585126816e-03;-1.329129375179845e-02;-7.937286706880957e-04;-1.960818973514670e-04;3.333385468570712e-03;1.172074471612079e-02;1.238042710442551e-02;2.310868800345818e-03;-8.132699935025606e-04;4.974839780773973e-03;3.749017105699106e-03;1.519583812789192e-02;-4.643026543251494e-03;-1.156741987724786e-02;2.537929819056919e-03;1.085520666367902e-02;-1.311992440265173e-02;9.007205056672199e-03;2.719416934161251e-02;-1.089152384987416e-02;-2.683044005338574e-02;3.272792229917346e-20;-1.872916542334116e-02;2.596076173693270e-02;-1.356026541443505e-02;-2.837070269711475e-02;1.339125928222904e-03;2.245466882134083e-03;3.115736809042277e-03;7.357805184667120e-05;-3.697772364557799e-03;5.597117808298286e-04;6.517363888448329e-04;-2.851697876227938e-03;1.564220467147445e-04;1.251942396721571e-03;1.258575743469098e-03;-3.148675469858226e-04;1.846624172050781e-03;-3.317572115251736e-04;1.635992174174449e-03;-9.209428679948580e-04;3.831521366090037e-04;-7.043346875021580e-04;4.661386622434056e-04;3.885328004395871e-04;5.214430552046428e-04;1.897500889424741e-03;1.196356599564505e-03;-9.594541366802832e-04;-1.595348567663130e-03;1.092993248975867e-03;-4.378439777339628e-04;-1.116394675625246e-03;1.207135919289093e-04;6.417317692630765e-05;6.860291205260271e-04;7.698187075784916e-04;-3.042175874289144e-04;-5.852150589545639e-04;2.653025976346741e-04;2.698557125857430e-04;-3.047197317729135e-04;-2.120400465287504e-04;-1.916914269102296e-04;1.170395187032509e-05;5.019871509010241e-04;5.391889809028869e-05;-4.861985710860606e-04;2.953123663994093e-04;5.778640821120914e-04;-6.178163113791690e-04
9.219999999999961e-03;-1.167521371967097e-02;-2.186842588898521e-02;-2.906562148873992e-03;-1.108173067152540e-02;1.154966183090280e-02;1.207485985633862e-02;1.512810789538302e-02;2.772368656626184e-02;2.482810418197688e-03;1.586649545895746e-02;3.994496526475188e-04;-7.265885793513223e-03;-4.587642007064654e-03;-6.627761276811171e-03;-3.734286378068399e-03;-8.439382983699723e-03;-2.617498898261927e-03;-1.426563246155848e-03;5.646947294441316e-03;-1.272482657701396e-02;4.665238841291780e-03;1.558698990936430e-02;-2.462523018270428e-03;-1.326024646096325e-02;-6.258635661810967e-03;-2.260974402561826e-02;-2.090472014509809e-02;1.573394785136609e-02;2.411628261587954e-02;2.732551011855147e-20;1.011501956118351e-02;-2.647502906123122e-02;3.559229256082541e-03;1.887294405060544e-02;-1.562601297837976e-03;9.392140527863746e-03;1.076408863912232e-02;-2.127312814037803e-03;2.526552251514989e-03;-2.782561651269944e-04;-8.313053218934175e-04;2.004066878041432e-03;-1.713028963038164e-04;-5.832709652339450e-07;-9.759102803033791e-04;-7.038625184694716e-05;1.738627638931831e-03;-6.815561669303381e-05;-1.182498648469562e-03;5.184640595516103e-04;-8.666416557481339e-04;3.943133016413885e-04;-1.473563382236232e-03;-2.656647796226549e-04;-1.267533352021669e-03;-1.298238320709003e-03;4.437356789019177e-04;2.106880919245794e-03;4.949246898859445e-04;-1.199674674574532e-03;1.178467808370849e-03;4.045082638028681e-04;-7.078306031848573e-04;-4.384731445499540e-04;-6.316477997094839e-04;-1.238034701318656e-05;7.127707828579551e-04;1.568884178330261e-04;-4.941874142256370e-04;2.212125337580377e-04;4.869811314132953e-04;-1.447036208466150e-04;-1.390440623470525e-04;-7.603588478907420e-05;-2.762166749539454e-04;4.412051932123762e-05;3.736052366316224e-04;-8.997433726491449e-05;-3.399070269627166e-04;2.578045007766205e-04
9.239999999999960e-03;1.340170348477165e-02;1.989286142431771e-02;9.862555287337501e-03;6.716965570608057e-03;-9.491915137824873e-03;-1.536574123888927e-02;-1.653517360425114e-02;-2.034897888891206e-02;3.563481653980502e-03;-4.698850718606998e-03;3.416359048784166e-03;8.558646437044896e-03;-1.407059707659030e-03;-4.640769635705964e-03;-1.302235635084830e-02;5.339619820472230e-03;5.437285751266729e-03;-2.611978850965301e-03;-1.110797551457527e-02;5.103364536670825e-03;-4.982110940619142e-03;-7.788638790344366e-03;1.756847187470441e-04;8.247331356724414e-04;1.677980751623890e-02;1.701650411984342e-02;-1.912192423244402e-03;-7.151921061670607e-03;-2.853191507836186e-03;-5.501989417295515e-20;-1.002776758907337e-03;-9.279460517379452e-03;6.839251191064676e-03;6.454304337873380e-03;3.320599276555653e-03;-1.303382255233567e-02;-1.539097391440697e-02;1.248656382304321e-03;-7.039602350976666e-04;-3.320957912721945e-04;1.018704289392534e-03;-9.888192559959603e-04;2.319019115578512e-04;-1.629872934924689e-03;3.821449099137855e-04;3.943296992778236e-04;-4.275931819237973e-03;4.387655783972029e-04;-1.142549279506408e-04;1.519815782770824e-04;9.099067997862277e-04;1.702449595158245e-04;1.564006231195760e-03;-1.639664791366238e-04;1.269292949325818e-03;-3.264538906767523e-04;-1.842549819631751e-03;-1.798490700304298e-03;1.019950700138231e-03;7.008143237358736e-04;-1.283000270400382e-03;5.333010455814857e-04;8.177569051382958e-04;3.174515826133333e-04;1.946771671433623e-04;-5.520183006047240e-04;-6.963086699120810e-04;2.885606499453434e-04;4.538082225211616e-04;-5.505378295499056e-04;-2.959916236800193e-04;4.790518779488377e-04;2.841742499808447e-04;-3.174056433001056e-05;-1.174571285216564e-04;-2.684165410166300e-05;2.711451345834785e-05;-2.300542356850133e-04;-1.745604382207682e-04;3.276129644826599e-04
9.259999999999959e-03;2.939132191981498e-03;1.245034994992088e-03;-2.996383175477995e-03;9.392122437847966e-04;-7.116415143838962e-04;1.547621669767587e-03;-1.371288963420189e-03;-3.827411580618157e-03;-1.392729509949360e-02;-8.214130457323153e-03;-5.339767728949318e-03;-2.439713648692929e-03;9.128840592295200e-03;1.011093093006556e-02;2.084343850841377e-02;-1.749579504536300e-03;-6.062927644372876e-03;2.902785390918913e-03;5.592890398734852e-03;4.088492889832047e-03;6.487179284973993e-03;-8.005332986159498e-03;1.921876716761239e-04;1.673631490862697e-02;-1.314585967347117e-02;1.419856617618800e-03;2.429481485589352e-02;-6.133568475385287e-03;-1.659410935803841e-02;2.071233310332633e-20;-1.455282478150444e-02;-2.020713176144500e-03;-1.897970120922551e-02;-2.924449078067530e-02;2.761849993049653e-03;3.977128438805217e-03;5.508129664880772e-03;-7.776648497557225e-05;-7.582561601679712e-04;1.275138410804977e-04;-1.042257228595988e-03;2.176688598449100e-04;-2.475242408820583e-04;2.171325692675644e-03;3.085267591800538e-05;-3.920244462026823e-04;3.789925020770218e-03;-5.082847962175218e-04;1.457859320553825e-03;-7.291191024410608e-04;-4.554637394560096e-04;-5.823020988049603e-04;-6.061480804904748e-04;5.846278814726792e-04;-5.191575233001186e-04;1.890306335718928e-03;1.881217625864586e-03;2.255343950656167e-04;-1.926383285435935e-03;2.318450980753009e-04;7.592153870479644e-04;-1.123693077962513e-03;-3.445097489476178e-04;1.372176091329760e-04;1.937324395358625e-04;5.824959078088273e-04;3.342163664229303e-04;-4.878705461359373e-04;-1.769560244296783e-04;4.961040792526016e-04;-1.425062824568239e-04;-4.590298199412144e-04;-9.079980237204340e-05;1.237472916060443e-04;3.348225659142063e-04;-2.213147579692862e-05;-3.961113090915292e-04;3.566662376877899e-04;5.535428912137302e-04;-6.357575346124546e-04
9.279999999999958e-03;-1.701801261101499e-02;-2.245363197625343e-02;-6.581238743573459e-03;-7.023859965122514e-03;1.077929586766548e-02;1.474411535985065e-02;1.858074093914250e-02;2.119411860854414e-02;1.252029562992230e-02;9.222790088433160e-03;1.612906702447098e-03;-5.696367612296579e-03;-1.049351461516794e-02;-3.335831401175312e-03;-1.084741618512596e-02;4.732102339171144e-03;2.726260290155221e-03;-6.100166955215246e-04;7.393592762998107e-03;-1.119302166481763e-02;-7.582472406099295e-03;2.164112929218509e-02;2.830612314884215e-03;-2.415694887128341e-02;3.555729063426657e-03;-1.546473059440902e-02;-2.947390593861285e-02;1.340655091668581e-02;1.768300491642794e-02;-5.014044664786008e-20;1.875190091512594e-02;4.200939919422337e-03;1.309961226385953e-02;3.199035119390772e-02;-7.139878151871283e-03;1.129534161384425e-02;1.045081149937184e-02;-5.513887766976670e-04;1.434761162256127e-03;6.146040396440374e-05;6.386316111431762e-04;4.965813871826013e-04;5.808445480735413e-05;-1.126778717912972e-03;-2.065979029132409e-04;8.570402196264876e-05;-6.018750658273064e-04;2.373993901106233e-04;-2.008029652441073e-03;9.263383651130488e-04;-2.918415943048222e-04;5.908048845191420e-04;-8.095225938064569e-04;-6.418817988438617e-04;-5.100373791718751e-04;-2.341554045185741e-03;-4.730122575367278e-04;1.485372180775234e-03;1.618561882040566e-03;-1.150465441843175e-03;6.949967081490790e-05;1.100941497990036e-03;-3.711132383794213e-04;-4.915537828350536e-04;-2.451458369458899e-04;-2.347129832491441e-04;8.385690041713275e-05;4.145961908238263e-04;-1.593819261939535e-04;-1.468674139855332e-04;5.063848628858987e-04;4.632444966915461e-05;-2.581299411775037e-04;-1.620842241518504e-05;-2.290379115259512e-04;-2.463332288964959e-05;4.502624189350039e-04;-1.479061913352439e-04;-5.039145973750967e-04;4.140533995109293e-04
9.299999999999958e-03;9.982646717595609e-03;2.370824599930417e-02;5.628732873965930e-03;8.142968618662644e-03;-1.154654301161259e-02;-1.611597985790248e-02;-1.580667459740810e-02;-1.592106463563987e-02;5.018971966160213e-03;2.093495857139699e-03;4.982377577349276e-03;8.479997474119141e-03;2.470875099033200e-03;-9.191046916183861e-03;-8.895201336373990e-03;-1.083908396593053e-02;5.460723241957097e-03;-1.905281651878030e-04;-1.697584613556523e-02;1.339046766312307e-02;4.694320710377682e-03;-2.221542334577187e-02;-5.397549864130003e-03;1.304216873126219e-02;2.462821508139204e-03;1.360381921398832e-02;1.234378788597765e-02;-1.018268356585355e-02;-1.061066637210724e-03;4.570100464409119e-20;-3.484773044925308e-03;4.308153822237346e-02;1.325424943456604e-02;-1.186089840872823e-02;1.069352186026165e-03;-1.925890593752686e-02;-1.766185249869073e-02;2.071014570997261e-03;-1.511701879133230e-03;3.178608069627537e-04;3.116257494119955e-04;-1.464292413939597e-03;2.446589129488573e-04;-8.393625192175320e-04;4.600359718867238e-04;2.653451521129528e-04;-3.117327918418531e-03;1.983904365911438e-04;1.303855403746974e-03;-5.959008284320764e-04;9.604452122328583e-04;-2.164975046033424e-04;1.774748671673275e-03;1.727463046009322e-04;1.211847660046125e-03;1.220814722856452e-03;-1.446204749543380e-03;-2.071015889225866e-03;-2.066134426115179e-04;1.478890429911937e-03;-8.238666656193063e-04;-5.074662817142209e-04;8.393360466375022e-04;4.114148839349063e-04;1.099214690916397e-05;-9.617320356693591e-05;-3.255919540796170e-04;-2.007621962987189e-04;3.726603314028655e-04;-2.302297630399696e-04;-5.151911993532992e-04;4.687951781734909e-04;4.135938917796958e-04;-2.530661930443095e-04;-6.352494506793519e-05;1.768719690483401e-04;-1.396984393916986e-04;-2.582038383473183e-04;3.995992654129391e-05;1.805631343918767e-04
9.319999999999957e-03;1.297839376749808e-02;-5.784594567040479e-03;6.890782675467701e-03;-5.358722488869759e-03;2.758404033696805e-03;9.395699704461241e-04;-4.733389782214889e-03;-3.578143690735965e-03;-2.355973603331609e-02;-1.149457595388095e-02;-7.308196245384098e-03;-3.258765574755604e-03;8.789244216072916e-03;1.342074978909571e-02;1.939358359409479e-02;1.120158368139886e-02;-1.507559831091498e-02;-1.855702948696953e-03;1.501585418328484e-02;-1.050761195432060e-02;3.396909413349295e-03;7.958041695036257e-03;2.494169919487757e-03;8.706154038324605e-03;-2.651298554749160e-03;-8.122645583293518e-04;1.334386053909758e-02;9.790737192941134e-04;-1.580726416581110e-02;5.331316124501902e-20;-3.534050146326367e-03;-3.177460691390942e-02;-2.269540049145964e-02;-1.351061811200935e-02;1.487216056130836e-03;1.085044301947576e-02;8.948788883903838e-03;-1.926975377914323e-03;1.813638078517700e-03;-1.679705722695234e-04;-1.487222090133364e-03;2.559676637154845e-03;-4.488910449948952e-04;2.367139712597296e-03;-9.703990409319105e-04;-3.778307859634553e-04;4.678115475253186e-03;-4.877455905660099e-04;2.170307460036575e-04;-7.463849506664358e-05;-1.171206547309787e-03;-2.293377961434017e-04;-1.672494336502346e-03;5.734071546844049e-04;-1.223238949277268e-03;7.739558178778825e-04;2.457561675166827e-03;1.115118626739138e-03;-1.325312517743236e-03;-9.614444337400095e-04;1.178538681074581e-03;-2.679823030622465e-04;-7.892274092962828e-04;4.321206496622332e-05;2.122567063116550e-04;1.043855759429035e-04;3.451175491690548e-04;4.081966645888979e-05;-3.850392726283665e-04;3.737053145926839e-04;1.767719520555284e-04;-6.744161481765106e-04;-1.911805325934677e-04;4.308042155878177e-04;2.446201217663448e-04;-2.931443192772493e-04;-2.753214377240025e-04;5.251707553166917e-04;4.760701507227111e-04;-6.652360083592255e-04
9.339999999999956e-03;-2.735784203664030e-02;-1.221048739672107e-02;-1.877770819150679e-02;2.210356709822578e-03;6.848310150750207e-03;1.581583360113876e-02;2.260181817334213e-02;1.517273686066244e-02;2.399107505182638e-02;5.588694551583644e-03;2.081029251697505e-03;-5.447066499575618e-03;-1.411481281288287e-02;-2.300105378321890e-03;-1.041374531846598e-02;-1.339886804862958e-03;1.830589863900942e-02;2.830400764658338e-03;-2.410077392320704e-03;3.696960754748869e-03;-1.397932994780067e-02;1.335302641952136e-02;6.110108578951287e-03;-2.539314871457768e-02;2.506122687118553e-03;-8.384354489542374e-03;-2.787711161117898e-02;7.043927789526055e-03;1.595600805069215e-02;1.631890676841306e-21;-1.231426815101741e-03;-2.870798663230749e-02;6.435848186704663e-03;2.651656628370238e-02;-4.376877335669368e-04;8.105139004245834e-03;8.926706717174437e-03;-1.220625883749724e-03;-2.139679476187405e-03;-3.038056113688051e-04;2.455667258956914e-03;-3.012889150374681e-03;4.988382383125121e-04;-2.525026559379166e-03;1.366514958260477e-03;1.674870402465913e-04;-2.860537519045115e-03;4.275192498694116e-04;-1.652194339965457e-03;7.150609088516670e-04;7.107198717926527e-04;4.369520685833113e-04;5.064974762047948e-04;-1.103565224732804e-03;5.809389569623805e-04;-2.410764838813688e-03;-1.704476206204745e-03;7.202862959993173e-04;1.913891173399452e-03;-2.008773260055331e-04;-9.684191482221757e-04;8.519548791571885e-04;3.000162388682563e-04;-5.211198296818496e-04;-1.772317757429415e-04;1.406206117390829e-04;-2.664095209205734e-04;2.151584680037161e-05;2.395080949667520e-04;-2.383428056831706e-04;2.679221616462724e-04;3.768167238218333e-04;-2.694724875730569e-04;-2.693516954450156e-04;-1.434741821646169e-04;1.912020490829138e-04;4.614976942749040e-04;-3.910077195616046e-04;-6.396672045163610e-04;6.370405713719496e-04
9.359999999999955e-03;1.501697143454420e-02;1.207561745769229e-02;1.701966334136324e-02;-1.486163519296465e-03;-7.444456014789644e-03;-1.713783858244497e-02;-1.931980005883598e-02;-5.929890774313940e-03;-4.043782652672732e-03;1.232458939049301e-02;5.210579844190029e-03;9.196144441273753e-03;9.139228704976831e-03;-1.502792072510001e-02;-8.632341358196629e-03;-1.187163194184250e-02;-9.059557955270765e-03;1.551109903582362e-03;-1.111724155994297e-02;3.730595810379965e-03;2.003532400384193e-02;-2.720389160873745e-02;-1.334506896196017e-02;2.496502393821459e-02;-6.029189226421081e-03;4.677683989429844e-03;2.033624008455644e-02;-9.208066384597431e-03;1.729981196175032e-03;1.397539150566909e-20;-3.251999490476513e-03;1.911328147437861e-02;7.842603959501036e-03;-2.163455011239085e-02;5.577974640400923e-03;-2.049359859817709e-02;-2.009649598260338e-02;2.549293930558181e-03;1.254022345881633e-03;9.782867552404580e-06;-2.667835435388415e-03;2.104360411363321e-03;-3.268247043549529e-04;1.352246195246454e-03;-1.026862763489068e-03;1.907191771294861e-04;-1.048547765095138e-03;-7.142898989481108e-05;2.062096001188452e-03;-9.001170413478411e-04;2.394149158282654e-04;-2.937081214759289e-04;9.829650966942504e-04;9.702770399117260e-04;2.790210609121366e-04;2.569123328016336e-03;-3.881962542157731e-04;-2.016237283446861e-03;-1.113535023424685e-03;1.270434460530520e-03;2.811553220779175e-04;-9.826843272559122e-04;2.669126144858992e-04;6.452457784662604e-04;-9.989430935830316e-05;-3.038829475203803e-04;2.229221001281658e-04;-7.144134223607942e-05;-5.536840958050565e-05;-2.742368687088834e-06;-4.956853873487612e-04;2.073815440179825e-04;5.797291046905028e-04;-1.911591474744629e-04;-1.338065954923680e-04;1.397020061659147e-04;-2.615778786026119e-04;-9.182493829213008e-05;2.994960790118560e-04;-9.116559076281186e-05
9.379999999999954e-03;1.410096467256941e-02;3.164707793553753e-03;-1.703190793929473e-03;2.460093502118691e-03;-1.352932856233949e-03;2.156852663223196e-03;-1.850636022928833e-03;-1.356457797982153e-02;-1.741719080844560e-02;-2.398420506056091e-02;-5.572070900537743e-03;-3.860052822180563e-03;1.609234497427249e-03;2.116219763897385e-02;1.746878466012877e-02;1.718175976330872e-02;-9.551156824714633e-03;-9.323735042198366e-03;1.626953305842103e-02;-8.272594221926588e-03;-1.546315644753507e-02;2.415927608170142e-02;1.105040864580907e-02;-9.117021135509464e-03;9.903812771742793e-03;5.925421156765923e-03;1.058594749060683e-03;6.270795647484075e-03;-2.102442524233243e-02;3.579730912592491e-21;6.451044620461255e-03;-1.564373904695145e-03;-1.713291081376535e-02;5.817569722692966e-03;-4.412690323813576e-03;1.619264399372301e-02;1.422682503586761e-02;-8.334458150321711e-04;9.880271076297903e-04;2.571354910048327e-05;1.581991236694741e-03;8.798650464903287e-05;-6.887408708643015e-05;3.708462040364863e-04;-1.970348108035888e-04;-3.933555816329969e-04;4.180500122136697e-03;-3.138248679408507e-04;-1.198666291505165e-03;4.889991049734077e-04;-1.157927189450492e-03;-2.097973481305985e-05;-1.856105761668144e-03;-1.430509873317341e-04;-8.590235488547195e-04;-1.122436149835031e-03;2.370780531955970e-03;1.745894310627351e-03;-4.701083860786605e-04;-1.508044110700268e-03;5.513677553349408e-04;6.534585855607596e-04;-5.851749335012848e-04;-3.385629921284704e-04;3.728007671466441e-04;1.204281402192130e-04;-2.169000917002704e-04;2.168139573803353e-04;-7.723133714031053e-05;1.231543581474008e-04;3.704375646853605e-04;-6.252120356058097e-04;-4.519346450034372e-04;6.078509169022540e-04;3.048966429372490e-04;-4.772534704230222e-04;-1.595116364869215e-04;5.706320324718649e-04;2.972493823917039e-04;-5.578148459077265e-04
9.399999999999954e-03;-3.157633790105416e-02;-1.378960603686699e-02;-1.437609735180482e-02;-2.251818517538350e-03;1.016154519633210e-02;1.369757662252218e-02;2.017406411933339e-02;2.154918716876195e-02;1.991434407713203e-02;1.546342469154977e-02;-3.021288897835861e-03;-5.997019141516177e-03;-9.540322915050367e-03;-8.227964574031073e-03;-6.040457505111100e-03;-1.077305190500519e-02;2.522284974766540e-02;1.243289199313337e-02;-1.158148441096460e-02;8.328209494590309e-03;7.003848479833199e-04;-7.022931622349666e-03;1.456919646813942e-03;-1.004339895668751e-02;-7.463337576214261e-03;-9.528736230891937e-03;-1.734449348482501e-02;-1.929911510132182e-03;2.368125995273489e-02;1.529595216762029e-20;6.029345218022160e-04;3.659068110127517e-02;2.135198914950590e-02;8.575940424366563e-03;-4.237481600910382e-03;8.286215573388026e-04;4.094663874200585e-03;-3.495827526281777e-05;-3.214183421718921e-03;5.567719566877717e-04;6.106279735339130e-04;-2.570318558040178e-03;4.316355669463719e-04;-1.832704651294604e-03;1.617453231734121e-03;2.750189919824277e-04;-4.315615307569335e-03;4.565957722823571e-04;-3.499866413781790e-04;2.419863230267284e-04;1.483567201576726e-03;2.088158006898612e-04;1.618013522626879e-03;-9.262231343396402e-04;9.228920404884928e-04;-9.913853941297534e-04;-2.863326644488352e-03;-8.784300718491714e-05;1.652155271658092e-03;7.394409337420364e-04;-1.096916155647430e-03;-6.726012841328535e-05;5.756795211070552e-04;-1.455797558290915e-04;-4.092476139734810e-04;3.314371810658281e-04;1.377418203427754e-04;-4.374143753362176e-04;1.485887782567471e-04;-4.334040778951665e-05;-2.493015571100487e-05;5.718765680970881e-04;-4.177084957550708e-05;-6.216774560400152e-04;-1.882286588440060e-04;5.328205116608758e-04;4.630269364151874e-04;-6.749775438364244e-04;-7.057691724216423e-04;8.207972424589162e-04
9.419999999999953e-03;1.906506787697617e-02;5.177402382910282e-03;1.888482838377052e-02;-1.293601399893653e-03;-8.996751864198382e-03;-1.498388685912534e-02;-1.864726462572983e-02;-7.364300275303187e-03;-1.952138807113323e-03;8.906419413899389e-03;1.193252462244148e-02;1.094112574578875e-02;9.683859195802648e-03;-1.432058133146864e-02;-1.554195687337768e-02;-9.136361706094827e-04;-2.491570267926586e-02;-3.901587616303808e-03;1.743711132863628e-03;-4.978476929000970e-03;1.706496788785939e-02;-1.332097266386082e-02;-1.586245897523755e-02;2.124113083652303e-02;-3.184739292450826e-03;-4.211045041292178e-04;1.602669840825282e-02;-1.480191094374627e-03;-4.612496761226217e-03;-2.063723089624216e-19;4.913586801276454e-03;-6.081272626614667e-03;1.001543297618671e-03;-1.243863552321490e-02;3.065474850214773e-03;-1.747481025776660e-02;-1.951385080246704e-02;8.749153081749831e-04;4.054573164892929e-03;-2.227496615042376e-04;-2.917679330638244e-03;4.020662344173123e-03;-5.760305477607104e-04;2.538219370056985e-03;-2.163070710123342e-03;7.254843267053720e-05;1.240953893733627e-03;-2.576910645133828e-04;1.653501925107896e-03;-7.888125743233258e-04;-8.878719394191314e-04;-1.077861462505458e-04;-3.904841140055954e-04;1.568563229004887e-03;-5.381468797709543e-04;2.489802263008860e-03;1.376442945254208e-03;-1.789380294354032e-03;-1.521431532671781e-03;5.615361048490294e-04;1.010872582801263e-03;-5.256305428238409e-04;-3.409764290690783e-04;4.828196737400939e-04;1.621378210253054e-04;-6.859590909606074e-04;1.189810970602192e-04;5.386812155833697e-04;-2.023334489588007e-04;-1.190363070517608e-04;-2.882164355986357e-04;-9.334171594395783e-05;5.454048589189683e-04;1.378363108254210e-04;-1.425877431701731e-04;-1.708393409751207e-04;-3.993360242545482e-04;2.731994507442041e-04;5.995557014929925e-04;-4.740992522761242e-04
9.439999999999952e-03;1.120447310236037e-02;1.554971664238054e-02;-1.112562648270818e-02;7.055801785964494e-03;-2.458435498652502e-03;1.550292886795502e-03;4.634231121957500e-04;-1.650096640138924e-02;-1.623390586879477e-02;-2.783513714376843e-02;-9.679242189230356e-03;-5.235586067076929e-03;-4.139268264820759e-03;2.604346455917262e-02;2.534124573798204e-02;6.903612986710024e-03;7.498949561710714e-03;-1.247611575895242e-02;6.520260376253285e-03;1.753628133354268e-03;-2.639238026608414e-02;2.403196257153043e-02;2.036250403341593e-02;-2.032279975599898e-02;1.435104378811517e-02;1.476953343519240e-02;-1.478793222509674e-03;3.610388862819424e-03;-2.120534913182421e-02;-8.442067403645713e-21;-1.392752308799805e-02;-5.648612842151443e-02;-2.813310173207433e-02;8.362771162628938e-03;4.077136506059811e-04;1.905188823661342e-02;1.856839350853466e-02;-2.436855291529320e-03;-2.692194044079004e-03;-3.868070775253615e-04;4.126104905020910e-03;-3.603814831978432e-03;5.203042533837787e-04;-2.269434106838546e-03;1.334880752073165e-03;-3.789791273129635e-04;2.782246650327656e-03;-1.167770732653010e-04;-1.924985593921452e-03;7.338739169920897e-04;-3.524537320096526e-04;-1.705997907653488e-04;-1.032176013757765e-03;-1.309756115529470e-03;2.913291280061447e-05;-2.472046018623977e-03;1.138677510461034e-03;2.447562615802358e-03;1.622283959958149e-04;-1.447649309488664e-03;-3.122501595893831e-04;8.475479917216448e-04;6.030999140924706e-05;-4.998240682960121e-04;1.804811148682213e-04;6.028498670976132e-04;-4.779331467537099e-04;-3.309316113106564e-04;2.668898589296348e-04;1.646930360499527e-04;3.586344432236947e-04;-4.194564882682600e-04;-6.669272491284964e-04;5.092897881441544e-04;3.984870460001546e-04;-3.939327964691476e-04;1.469634445146167e-05;3.630753076885534e-04;-3.887365599166726e-05;-2.320044472360832e-04
9.459999999999951e-03;-2.867536125022453e-02;-2.628637524750802e-02;7.495499240656714e-04;-1.134934140826049e-02;1.416901466889427e-02;1.190798848301689e-02;1.546666529196753e-02;2.745805623469159e-02;1.396076007686232e-02;2.407866018181699e-02;-5.213159291345738e-03;-6.912065641689949e-03;-1.330521958706655e-03;-1.506324500571809e-02;-1.126149559440710e-02;-3.756299176354562e-03;1.418715695144919e-02;2.307083308226280e-02;-1.000374397512948e-02;-8.662875406639163e-04;2.003862825901428e-02;-1.974467504570959e-02;-9.986881265408627e-03;1.024375225099864e-02;-1.563604967900210e-02;-1.732415866849347e-02;-1.028116466942186e-02;-5.058605556170041e-03;3.152838917970141e-02;2.403759318909043e-20;-1.378628777523032e-03;1.277100426201888e-02;1.929438109391992e-02;-5.794700233862086e-03;3.105198128416170e-03;-4.113369609810981e-03;-2.374303452533630e-03;6.956205755537687e-04;-6.435885903151128e-04;1.874994203188644e-04;-3.394143682035851e-03;1.461557278205850e-03;-2.288743491370292e-04;9.554819038412126e-04;3.100420255143215e-04;4.240860901522329e-04;-4.775175706049430e-03;3.832307432197303e-04;1.018786640937623e-03;-9.789507689205652e-05;1.486232245297113e-03;3.216409697508508e-04;1.757732289344052e-03;1.903901904991360e-04;3.146514999571709e-04;9.878574382064706e-04;-2.996577350378689e-03;-1.279918780947614e-03;1.390584592946155e-03;1.224222073996231e-03;-5.888895209599513e-04;-7.241783395536750e-04;1.737459716464164e-04;2.712627513478322e-04;-3.821837711038107e-04;-6.665117926872276e-05;6.933384672566868e-04;-1.924877348844025e-04;-2.962990074996116e-04;3.283230841069173e-06;-1.660314905046091e-04;5.698877076290937e-04;2.970694532919966e-04;-8.126656035065698e-04;-3.345288323553339e-04;7.331362893165852e-04;3.946472606704083e-04;-7.636053512089587e-04;-5.800910374281096e-04;7.811991075389936e-04
